,id,subjectivity,sentiment_magnitude,anger,disgust,fear,joy,neutral,sadness,surprise,sentence,sentiment_intensity,article_id,sentence_count
18,19,0.08783429861068726,0.0,0.008350401185452938,0.0074104731902480125,0.00536367716267705,0.0467102937400341,0.7440761923789978,0.00596601003780961,0.18212300539016724,"LAX Ammunition store president Daniel Kash said, “We’re probably up by 400% from where we were last year for this past month, and this month, in total sales.”
",0.0,1,13
19,20,0.2918350100517273,0.30000001192092896,0.0833582729101181,0.023167841136455536,0.019975243136286736,0.013296181336045265,0.8049432039260864,0.014065535739064217,0.04119376465678215,"On December 13, 2017, Breitbart News reported on California Democrats’ ammunition control push.",-0.30000001192092896,1,13
20,21,0.38420045375823975,0.4000000059604645,0.13593991100788116,0.06454912573099136,0.011365913785994053,0.00500834034755826,0.7638366222381592,0.010523306205868721,0.008776877075433731,The laws they pushed outlawed out-of-state ammunition purchases and required that in-state ammunition suppliers be state-approved in order to be legal.,-0.4000000059604645,1,13
21,22,0.09718422591686249,0.10000000149011612,0.013510424643754959,0.009380393661558628,0.0015183105133473873,0.008423690684139729,0.9587401151657104,0.002602973720058799,0.0058240038342773914,"They allowed online sales to continue as long as those sales were shipped to a state-approved ammunition dealer, who could then place a processing fee on the cost of the ammo.
",-0.10000000149011612,1,13
22,23,0.1908946931362152,0.30000001192092896,0.016715124249458313,0.008414610289037228,0.025473318994045258,0.004777495749294758,0.9147375226020813,0.008419277146458626,0.021462634205818176,"As of July 1, 2019, would-be purchasers will have to pass a background check each time they go to a state-approved dealer for ammunition.
",-0.30000001192092896,1,13
23,24,0.9640939831733704,0.30000001192092896,0.018207691609859467,0.0039986902847886086,0.011684269644320011,0.01803102344274521,0.9211572408676147,0.007148228585720062,0.019772794097661972,"AWR Hawkins is an award-winning Second Amendment columnist for Breitbart News and the writer/curator of Down Range with AWR Hawkins, a weekly newsletter focused on all things Second Amendment, also for Breitbart News.",0.30000001192092896,1,13
24,25,0.028998777270317078,0.20000000298023224,0.013638314791023731,0.016058463603258133,0.009149225428700447,0.0032470321748405695,0.9320358633995056,0.01976947672665119,0.00610166834667325,He is the political analyst for Armed American Radio.,-0.20000000298023224,1,13
25,26,0.4743482768535614,0.0,0.010414307937026024,0.001706235227175057,0.007726384326815605,0.007742013316601515,0.9111049771308899,0.018456310033798218,0.042849741876125336,Follow him on Twitter: @AWRHawkins.,0.0,1,13
26,27,0.7933019399642944,0.0,0.008085731416940689,0.002876848913729191,0.014250905252993107,0.0044523910619318485,0.9458006620407104,0.01795121841132641,0.0065821995958685875,Reach him directly at awrhawkins@breitbart.com.,0.0,1,13
27,28,0.47027915716171265,0.0,0.005906595382839441,0.0028963815420866013,0.021489083766937256,0.004323798231780529,0.9530394077301025,0.007422093767672777,0.0049226670525968075,Sign up to get Down Range at breitbart.com/downrange.,0.0,1,13
28,29,0.896565854549408,0.699999988079071,0.33631810545921326,0.04395516589283943,0.5653868913650513,0.003565287683159113,0.03828916326165199,0.010939352214336395,0.0015460075810551643,"TEL AVIV – Residents of the Gaza envelope in southern Israel are preparing to file charges at the United Nations against the terror group Hamas for violating their human rights by allowing the continued launch of incendiary devices over the Gaza border into their communities.
",-0.699999988079071,2,11
29,30,0.5006846785545349,0.800000011920929,0.9867194294929504,0.0072306371293962,0.0009623111109249294,0.00038267107447609305,0.002279479056596756,0.0017868158174678683,0.0006387276807799935,"The heads of regional councils in the area and the residents themselves are said to be “angry” over the lack of response and “neglect” by the government and Prime Minister Benjamin Netanyahu, who also serves as defense minister, Israel’s Channel 12 news reported.",-0.800000011920929,2,11
30,31,0.32784321904182434,0.0,0.057975832372903824,0.018385762348771095,0.00601170165464282,0.01631358079612255,0.8728638291358948,0.02603103592991829,0.0024182491470128298,"As a result, the residents have decided to take matters into their own hands and explore their legal options at the UN.
",0.0,2,11
31,32,0.310356080532074,0.6000000238418579,0.9283040165901184,0.017277805134654045,0.010243932716548443,0.0037428992800414562,0.032075975090265274,0.006831358186900616,0.0015240829670801759,"The residents are also planning to take to the streets to protest the government’s lack of action, the report said.
",-0.6000000238418579,2,11
32,33,0.7886474132537842,0.6000000238418579,0.27129441499710083,0.16388408839702606,0.0332765057682991,0.013565335422754288,0.5058912038803101,0.007598582189530134,0.004489883314818144,"According to the report, an unofficial truce between Israel and Hamas over the weekend has done little to curb the constant barrage of incendiary devices flown over the border, which come in the form of innocuous items such as birthday balloons, kites, and even Hebrew-language books outfitted with explosives.
",-0.6000000238418579,2,11
33,34,0.45323365926742554,0.6000000238418579,0.6681883931159973,0.05549992248415947,0.050974030047655106,0.0016103240195661783,0.17592814564704895,0.03387809544801712,0.013921201229095459,"The arson devices have started more than 100 fires over this weekend alone and have all but destroyed wildlife and agriculture in the south.
",-0.6000000238418579,2,11
34,35,0.34474918246269226,0.10000000149011612,0.4305354952812195,0.31129276752471924,0.10304906219244003,0.010461603291332722,0.1001395508646965,0.0423230305314064,0.002198382280766964,"In response, Israel cut off gasoline and diesel into Gaza last week, but resumed the gas flow on Friday as part of an unofficial ceasefire agreement that also included extending the fishing zone up by five nautical miles.
",-0.10000000149011612,2,11
35,36,0.5822435617446899,0.5,0.7141911387443542,0.10516169667243958,0.008736422285437584,0.013661522418260574,0.14018642902374268,0.015529138036072254,0.002533610677346587,"According to an unnamed Israeli official, Hamas “promised to halt the [incendiary balloon] attacks on Israel” in return.
",-0.5,2,11
36,37,0.4340655505657196,0.800000011920929,0.8404703736305237,0.08019550144672394,0.0583958700299263,0.0017840443179011345,0.010385784320533276,0.0059098536148667336,0.002858696272596717,"However, Friday saw more violent border protests and countless fires sparked by the devices.
",-0.800000011920929,2,11
37,38,0.42805784940719604,0.4000000059604645,0.33845922350883484,0.20665554702281952,0.05009358748793602,0.010540539398789406,0.2661462426185608,0.12456928938627243,0.003535559633746743,"According to a different official quoted by Channel 12, Israel will resume the sanctions against Hamas including halting the gas flow into the Strip.",-0.4000000059604645,2,11
38,39,0.21154996752738953,0.5,0.059495650231838226,0.04962857812643051,0.05817307159304619,0.026615094393491745,0.7455228567123413,0.056919947266578674,0.0036448929458856583,"In addition, the government is considering its military options if the attacks do not stop.",-0.5,2,11
39,40,0.5648326873779297,0.6000000238418579,0.21568924188613892,0.7471851706504822,0.0088267233222723,0.0009131474071182311,0.013966253958642483,0.012328783050179482,0.0010906904935836792,"An illegal alien, with the help of his girlfriend, allegedly murdered his ex-wife and her two children, according to North Carolina authorities.
",-0.6000000238418579,3,8
40,41,0.5923557281494141,0.5,0.422617107629776,0.47509026527404785,0.04179902374744415,0.0018764851847663522,0.03271965682506561,0.021531974896788597,0.004365395754575729,"Areli Aguirre Avilez, a 30-year-old illegal alien from Mexico, and his 16-year-old girlfriend allegedly murdered his ex-wife, 38-year-old Maria Calderon, and her two children, 11-year-old Angel Pacheco and 12-year-old America Pacheco, according to the Alexander County Sheriff’s Office, as reported by the Associated Press.
",-0.5,3,8
41,42,0.571557343006134,0.800000011920929,0.41257134079933167,0.48116663098335266,0.05909931659698486,0.0018728231079876423,0.02621844783425331,0.016718409955501556,0.002353018382564187,"Police said Avilez and his girlfriend murdered Calderon by driving over her with a vehicle and then allegedly dumped her body in the Catawba River in North Carolina.
",-0.800000011920929,3,8
42,43,0.6507543921470642,0.699999988079071,0.853347659111023,0.048930246382951736,0.05856754630804062,0.0015269615687429905,0.026265667751431465,0.008115040138363838,0.003246807027608156,"The illegal alien, police said, shot Calderon’s young children, Angel and America, to death and left them in their home that was then set on fire.
",-0.699999988079071,3,8
43,44,0.31577861309051514,0.800000011920929,0.584696888923645,0.191677063703537,0.01481582596898079,0.0025206110440194607,0.07252187281847,0.1318768858909607,0.0018907871562987566,"Aside from the accused murders, Avilez has been indicted on statutory rape, arson, and violating a domestic violence order charges.",-0.800000011920929,3,8
44,45,0.10211636126041412,0.800000011920929,0.5224330425262451,0.1553398221731186,0.010164231061935425,0.0026650254148989916,0.04359995946288109,0.2637774348258972,0.0020204822067171335,"His 16-year-old girlfriend has been charged with murder and arson.
",-0.800000011920929,3,8
45,46,0.004843455273658037,0.0,0.01935511641204357,0.01578359864652157,0.012520387768745422,0.0032823458313941956,0.9308546781539917,0.011472084559500217,0.0067319367080926895,John Binder is a reporter for Breitbart Texas.,0.0,3,8
46,47,0.47493112087249756,0.0,0.009848584420979023,0.0019198983209207654,0.006443493999540806,0.004881755448877811,0.9383650422096252,0.015549381263554096,0.022991830483078957,Follow him on Twitter at @JxhnBinder.,0.0,3,8
47,48,0.4224205017089844,0.6000000238418579,0.011087214574217796,0.03420724719762802,0.0025616311468183994,0.1306295245885849,0.8002628684043884,0.006086699664592743,0.015164759010076523,"Two-thirds of wealthier college graduates say immigration helps the economy by providing cheap labor, according to a Gallup poll.
",-0.6000000238418579,4,41
48,49,0.3123588562011719,0.30000001192092896,0.008535698056221008,0.01815452054142952,0.002853544894605875,0.08945765346288681,0.8592591881752014,0.006341897416859865,0.015397479757666588,"Overall, 64 percent of university graduates say immigrants “mostly help the economy by providing low-cost labor,” says the June poll data.
",-0.30000001192092896,4,41
49,50,0.9187206625938416,0.699999988079071,0.06716630607843399,0.24927392601966858,0.00847077276557684,0.002787339733913541,0.4209114611148834,0.23656706511974335,0.01482308004051447,"Just 27 percent of Americans college grads said immigrants “mostly hurt the economy by driving wages down for many Americans.”
",-0.699999988079071,4,41
50,51,0.22936922311782837,0.699999988079071,0.040120240300893784,0.19401349127292633,0.004707668907940388,0.005479148589074612,0.6584601402282715,0.08072714507579803,0.01649220660328865,"In contrast, about 42 percent of high school graduates and “some college” respondents said that immigration hurts the economy by adding cheap labor, creating a 15-point gap.
",-0.699999988079071,4,41
51,52,0.8086841106414795,0.0,0.022266164422035217,0.03331829234957695,0.012875492684543133,0.016062479466199875,0.5901062488555908,0.004342170897871256,0.32102909684181213,"The 15-point gap result is striking because it highlights the very different perspective between white-collar and blue-collar voters over cheap labor migration.
",0.0,4,41
52,53,0.9002249836921692,0.8999999761581421,0.009708103723824024,0.09393797069787979,0.0036532427184283733,0.008197148330509663,0.7680670022964478,0.035497065633535385,0.08093953877687454,"But the divide is also ironic because younger college graduates increasingly suffer from cheap labor migration.
",-0.8999999761581421,4,41
53,54,0.7681596279144287,0.5,0.1879802793264389,0.4351308345794678,0.019948745146393776,0.0027759408112615347,0.32350829243659973,0.019898269325494766,0.01075764186680317,"The inflow of foreign graduates and college graduate visa workers — such as H-1B, OPT, and L-1 visa workers — is holding down salaries for college graduates while also spiking their rents and mortgage payments.",-0.5,4,41
54,55,0.7846260070800781,0.6000000238418579,0.07174919545650482,0.01955578476190567,0.035995230078697205,0.007986807264387608,0.7979673743247986,0.037823837250471115,0.028921794146299362,"Those housing costs are highest in the mostly white neighborhoods where college graduates compete for housing far from the chaotic diversity that immigration imposes on blue-collar America.
",-0.6000000238418579,4,41
55,56,0.0918264091014862,0.30000001192092896,0.011803092435002327,0.04153602942824364,0.004609823692589998,0.0035950683522969484,0.9123415350914001,0.008215319365262985,0.017899151891469955,"The class divide appears in several Gallup questions.
",-0.30000001192092896,4,41
56,57,0.8306818008422852,0.800000011920929,0.044117722660303116,0.8314111828804016,0.006608884781599045,0.0016423388151451945,0.09934013336896896,0.013414052315056324,0.0034657579381018877,"For example, 53 percent of college graduate Americans say the economy is made better by immigrants, while just 21 percent of college graduates say the economy is made worse by immigration.",-0.800000011920929,4,41
57,58,0.2816160023212433,0.6000000238418579,0.06142676621675491,0.8816735744476318,0.011027294211089611,0.000723042176105082,0.027426181361079216,0.01574045605957508,0.0019828216172754765,"Thirty-six percent of the “some college” and the “high school” groups say the economy is made worse by immigration, so creating a 15-point class difference.
",-0.6000000238418579,4,41
58,59,0.11479976773262024,0.5,0.029944682493805885,0.04825552552938461,0.01729387603700161,0.005487633869051933,0.8160114288330078,0.026501450687646866,0.056505508720874786,"The class split appears again when the respondents were asked about immigration levels.
",-0.5,4,41
59,60,0.4965112805366516,0.30000001192092896,0.008889679796993732,0.0046582832001149654,0.003687577322125435,0.0047555468045175076,0.9200389385223389,0.007756361737847328,0.05021359771490097,"Prior polls have shown that few Americans know how many migrants arrive each year, and fewer Americans recognize that the federal government annually brings in one new legal immigrant — plus one temporary worker — for every four Americans who turn 18.
",-0.30000001192092896,4,41
60,61,0.8117198348045349,0.699999988079071,0.014175256714224815,0.01821858249604702,0.0019184002885594964,0.005032211076468229,0.8981707692146301,0.026599545031785965,0.03588518872857094,"But the Gallup poll shows that only 21 percent of the college group want immigration reduced, while a 45 percent plurality of the high school group wants migration reduced.",-0.699999988079071,4,41
61,62,0.8465554714202881,0.5,0.008901112712919712,0.01044533122330904,0.0016951212892308831,0.004350797738879919,0.9135407209396362,0.02080647647380829,0.040260378271341324,"Thirty-three percent of college grads want immigration boosted, while only 22 percent of high school graduates want it increased.
",-0.5,4,41
62,63,0.5050562620162964,0.699999988079071,0.015984587371349335,0.10449345409870148,0.03533603623509407,0.006760717835277319,0.696500301361084,0.10422269254922867,0.03670218959450722,"The Gallup poll, however, is weakened by the absence of intensity answers.",-0.699999988079071,4,41
63,64,0.4618305563926697,0.6000000238418579,0.007634987588971853,0.01127974595874548,0.0025776000693440437,0.003229360096156597,0.9434468746185303,0.00585146714001894,0.025979867205023766,"Gallup did not release data showing the percentage of each group that has strong opinions on the questions, so it is impossible to tell how many in each group care enough about an issue for it to shape their voting behavior.
",-0.6000000238418579,4,41
64,65,0.37230613827705383,0.4000000059604645,0.02130194380879402,0.05497376620769501,0.009484507143497467,0.004311661701649427,0.8910843133926392,0.00779587822034955,0.01104783546179533,"Yet the class split is seen in many aspects of the nation’s political dispute over wages, labor supply, diversity, and migration.
",-0.4000000059604645,4,41
65,66,0.9949917197227478,0.20000000298023224,0.038027573376894,0.05376020818948746,0.005223611369729042,0.06604668498039246,0.7988414764404297,0.003038303693756461,0.03506210446357727,"On January 25, for example, the president of the prestigious Massachusetts Institute of Technology declared that migration is the “oxygen” that keeps America alive.",-0.20000000298023224,4,41
66,67,0.6056594252586365,0.30000001192092896,0.010128670372068882,0.005008557345718145,0.003910639323294163,0.03710382804274559,0.9062340259552002,0.005673850886523724,0.03194045647978783,"The “Nation of Immigrants” pitch was made by L. Rafael Reif, a Venezuelan-born immigrant eager for more immigration:
",0.30000001192092896,4,41
67,68,0.7174043655395508,0.20000000298023224,0.009137233719229698,0.03175222873687744,0.0031545045785605907,0.005763739813119173,0.9291795492172241,0.00343883503228426,0.01757378689944744,"In a nation like ours, immigration is a kind of oxygen, each fresh wave reenergizing the body as a whole.",-0.20000000298023224,4,41
68,69,0.7107435464859009,0.4000000059604645,0.03524532541632652,0.023041335865855217,0.0018104258924722672,0.2527652382850647,0.6709257364273071,0.004735490307211876,0.011476515792310238,"As a society, when we offer immigrants the gift of opportunity, we receive in return vital fuel for our shared future.",0.4000000059604645,4,41
69,70,0.7693268656730652,0.8999999761581421,0.01073121652007103,0.007314293645322323,0.035374291241168976,0.19121868908405304,0.7439431548118591,0.005613545421510935,0.005804777145385742,I trust that this wisdom will always guide us in the life and work of MIT.,0.8999999761581421,4,41
70,71,0.847159206867218,0.6000000238418579,0.007121712435036898,0.006033569108694792,0.0035552983172237873,0.12019799649715424,0.8466964960098267,0.010596460662782192,0.005798474419862032,"And I hope it can continue to guide our nation.
",0.6000000238418579,4,41
71,72,0.8343381881713867,0.6000000238418579,0.43007051944732666,0.11681631952524185,0.04467001184821129,0.009400333277881145,0.3838311731815338,0.012494993396103382,0.0027165987994521856,"Mass immigration allows progressive Americans to do what they want — to declare their independence from their fellow Americans, disavow the national solidarity that preserves mutual loyalty and trust among the various parts of the fractious United States.
",0.6000000238418579,4,41
72,73,0.46281811594963074,0.0,0.010477658361196518,0.009268427267670631,0.003396963234990835,0.007913111709058285,0.917405903339386,0.002114565810188651,0.04942343011498451,The Gallup poll shows a very different picture from the “Nation of Immigrants” push polls often funded by businesses and progressive outlets.,0.0,4,41
73,74,0.7913040518760681,0.8999999761581421,0.01281267125159502,0.01380946021527052,0.009625253267586231,0.020120786502957344,0.9194313287734985,0.002492111176252365,0.02170846238732338,"These “Nation of Immigrants” polls exaggerate public support for cheap labor migration because they pressure ordinary Americans to say they welcome many migrants, despite the United States as a country of mostly British settlers.
",-0.8999999761581421,4,41
74,75,0.4412780702114105,0.20000000298023224,0.016444267705082893,0.022365998476743698,0.0012942005414515734,0.04354210942983627,0.9049977660179138,0.00497059291228652,0.006385149899870157,"The alternative “priority or fairness” polls — plus the 2016 election — show that voters in the polling booth prefer to put a much higher priority on helping their families, neighbors, and fellow nationals get decent jobs in a high-tech, high-immigration, low-wage economy.
",-0.20000000298023224,4,41
75,76,0.884605884552002,0.5,0.008086585439741611,0.025114648044109344,0.0035013731103390455,0.009497631341218948,0.9273616075515747,0.006178219337016344,0.020259926095604897,"Gallup’s poll provides good evidence that swing voters are weak supporters of migration because very few voters think immigration delivers job market benefits to them or their families, regardless of education level.
",-0.5,4,41
76,77,0.8599390387535095,0.5,0.006611667573451996,0.01573260687291622,0.003101153066381812,0.014250705949962139,0.934670627117157,0.01688043400645256,0.008752832189202309,"For example, only 19 percent of college graduates say immigration creates job opportunities for themselves and their families, while 28 percent say immigration worsens their families’ job outlook.
",-0.5,4,41
77,78,0.6527953743934631,0.6000000238418579,0.0154598793014884,0.9634656310081482,0.004068440292030573,0.0003421891597099602,0.010305987671017647,0.004966787062585354,0.001391154364682734,"Among “some college,” the split is similar, with merely 12 percent saying “better,” and 32 percent saying “worse.”
",-0.6000000238418579,4,41
78,79,0.44308412075042725,1.100000023841858,0.03850577026605606,0.8638691306114197,0.004631284158676863,0.0007120652589946985,0.07154149562120438,0.01807376928627491,0.0026664582546800375,"Among the high school group — which includes many immigrants — the split is 24 percent for “better” and 30 percent for “worse.”
Roughly 56 percent of each group — including 68 percent of college graduates — say immigration is “not having much effect” on career opportunities.
",-0.5,4,41
79,80,0.7652141451835632,0.10000000149011612,0.01665048487484455,0.027366286143660545,0.015950892120599747,0.11702413111925125,0.77321857213974,0.0075327190570533276,0.0422569215297699,Sen. Kamala Harris is the top Democratic sponsor of a bill which gives green cards to Indian grads if they take jobs from US college graduates.,0.10000000149011612,4,41
80,81,0.6684576869010925,0.4000000059604645,0.018972359597682953,0.023068856447935104,0.001860701129771769,0.05855172127485275,0.8733860850334167,0.008027362637221813,0.016132982447743416,GOP Senators also support the bill which would boost Wall Street stock values by cutting millennials' salaries.,0.4000000059604645,4,41
81,82,0.32721999287605286,0.0,0.03135420009493828,0.002386879175901413,0.22702300548553467,0.11878251284360886,0.5097771883010864,0.01579471118748188,0.0948815569281578,"https://t.co/iEAEeIl0Gz — Neil Munro (@NeilMunroDC) July 1, 2019
Immigration by the Numbers:
Each year, roughly four million young Americans join the workforce after graduating from high school or university.
",0.0,4,41
82,83,0.36820968985557556,0.20000000298023224,0.007341455668210983,0.005326677579432726,0.002000245498493314,0.005305971950292587,0.9308861494064331,0.0049185133539140224,0.04422098770737648,"But the federal government then imports about 1.1 million legal immigrants and refreshes a resident population of roughly 1.5 million white-collar visa workers — including approximately one million H-1B workers — and approximately 500,000 blue-collar visa workers.
",-0.20000000298023224,4,41
83,84,0.6506829261779785,0.4000000059604645,0.13348625600337982,0.1134762316942215,0.003821173682808876,0.00951517466455698,0.7051638960838318,0.03098497912287712,0.003552326001226902,"The government also prints more than one million work permits for foreigners, tolerates about eight million illegal workers, and does not punish companies for employing the hundreds of thousands of illegal migrants who sneak across the border or overstay their legal visas each year, despite the rising loss of jobs to automation.
",-0.4000000059604645,4,41
84,85,0.6011741757392883,0.5,0.029718436300754547,0.05883399397134781,0.003192533738911152,0.1130661740899086,0.7856475710868835,0.00415481673553586,0.005386463366448879,"This policy of inflating the labor supply boosts economic growth for investors because it ensures that employers do not have to compete for American workers by offering higher wages and better working conditions.
",0.5,4,41
85,86,0.7659059762954712,0.6000000238418579,0.07425255328416824,0.5305042862892151,0.003081599250435829,0.007408279925584793,0.3045324981212616,0.0766175389289856,0.003603163408115506,"Flooding the market with cheap, foreign, white-collar graduates and blue-collar labor also shifts enormous wealth from young employees towards older investors, even as it also widens wealth gaps, reduces high-tech investment, increases state and local tax burdens, and hurts children’s schools and college educations.",-0.6000000238418579,4,41
86,87,0.636157751083374,0.699999988079071,0.02122168056666851,0.21990187466144562,0.0589316263794899,0.0016060506459325552,0.3893129527568817,0.301763117313385,0.00726263178512454,"It also pushes Americans away from high-tech careers and sidelines millions of marginalized Americans, including many who are now struggling with fentanyl addictions.",-0.699999988079071,4,41
87,88,0.5897233486175537,0.0,0.0833778902888298,0.19562463462352753,0.009877334348857403,0.04285961389541626,0.571024477481842,0.08250449597835541,0.014731607399880886,"The labor policy also moves business investment and wealth from the Heartland to the coastal cities, explodes rents and housing costs, shrivels real estate values in the Midwest, and rewards investors for creating low-tech, labor-intensive workplaces.",0.0,4,41
88,89,0.39878758788108826,0.4000000059604645,0.2500118911266327,0.38495922088623047,0.3135879337787628,0.004301834385842085,0.005688326898962259,0.03868244215846062,0.0027682706713676453,"(Reuters) – Israeli warplanes fired missiles targeting Syrian military positions in Homs and the Damascus outskirts in an attack that killed at least four civilians and wounded another 21, Syrian state media said.
",-0.4000000059604645,5,5
89,90,0.20218558609485626,0.20000000298023224,0.07250756025314331,0.018161259591579437,0.8596777319908142,0.005959570873528719,0.028455400839447975,0.012251218780875206,0.002987123327329755,"The Syrian military said Syrian air defences had confronted the attack, which was launched from Lebanese airspace.
",-0.20000000298023224,5,5
90,91,0.24359473586082458,1.0,0.029894283041357994,0.08281025290489197,0.13800528645515442,0.006862603593617678,0.2602265775203705,0.4554973244667053,0.02670362964272499,"An Israeli military spokeswoman, asked about the report, said: “We don’t comment on such reports.”
…
State news agency SANA said an additional 21 people had been wounded.",-0.5,5,5
91,92,0.15874654054641724,0.30000001192092896,0.15296997129917145,0.17929871380329132,0.08655772358179092,0.004395871423184872,0.28727269172668457,0.24105849862098694,0.04844650998711586,"SANA also reported that Syrian air defences had brought down a number of the missiles.
",-0.30000001192092896,5,5
92,93,0.5729868412017822,0.10000000149011612,0.012526154518127441,0.010570591315627098,0.005097856279462576,0.006981249898672104,0.9458038806915283,0.007616126444190741,0.011404084041714668,Read the full report here.,-0.10000000149011612,5,5
