,id,subjectivity,sentiment_magnitude,anger,disgust,fear,joy,neutral,sadness,surprise,sentence,sentiment_intensity,article_id,sentence_count
19,20,0.5543296337127686,0.800000011920929,0.11768551170825958,0.26464298367500305,0.10552225261926651,0.0027602885384112597,0.4648306965827942,0.042656369507312775,0.0019019099418073893,But Trump would not disavow Bannon’s pledge to take down Republicans who are not fully behind Trump’s agenda and to drive McConnell from the Senate’s leadership.  ,-0.800000011920929,1,24
20,21,0.845159113407135,0.4000000059604645,0.17231087386608124,0.28044620156288147,0.4579770863056183,0.00247091893106699,0.07425267994403839,0.009607653133571148,0.0029346065130084753,"Bannon, who helped mastermind Trump’s election campaign but left the White House in August, appeared at a gathering of conservative activists on Saturday and declared: “Right now, it’s a season of war against a GOP establishment.”  ",-0.4000000059604645,1,24
21,22,0.14231956005096436,0.20000000298023224,0.25056707859039307,0.25954848527908325,0.09022196382284164,0.004489476326853037,0.33051878213882446,0.017972471192479134,0.046681806445121765,"In comments directed at McConnell, Bannon told the gathering: “Up on Capitol Hill, it’s like the Ides of March.",-0.20000000298023224,1,24
22,23,0.371884286403656,0.5,0.020689992234110832,0.032263971865177155,0.01859159581363201,0.0025326344184577465,0.912975013256073,0.003354704938828945,0.00959212426096201,They’re just looking to find out who is going to be Brutus to your Julius Caesar.”  ,-0.5,1,24
23,24,0.22019176185131073,0.0,0.24775707721710205,0.36130696535110474,0.3316362798213959,0.0019952673465013504,0.01950855925679207,0.03584213927388191,0.001953740604221821,"Brutus, once an ally of Caesar, was among the assassins of the Roman leader on the Ides of March in 44 B.C.  ",0.0,1,24
24,25,0.8029045462608337,0.30000001192092896,0.08460111171007156,0.10231059044599533,0.08161501586437225,0.019138813018798828,0.6979230046272278,0.008288226090371609,0.006123270373791456,"Working with well-funded outside political groups, Bannon is encouraging anti-establishment candidates to challenge Republican incumbents in the party’s nominating races for the 2018 elections in which all the seats in the House of Representatives and a third of the Senate are up for election.  ",0.30000001192092896,1,24
25,26,0.6390687227249146,0.800000011920929,0.008338140323758125,0.005685726646333933,0.9381642937660217,0.0039012059569358826,0.0358491949737072,0.004874975420534611,0.003186397021636367,"Republican leaders, such as McConnell, worry that the anti-establishment candidates might be less palatable to general election voters and cause Republicans to lose their majority in the Senate and possibly also the House.  ",-0.800000011920929,1,24
26,27,0.5663082599639893,0.0,0.3679712116718292,0.20645771920681,0.3373216390609741,0.0027722902595996857,0.06418903917074203,0.01280270330607891,0.008485372178256512,"Asked about Bannon before a meeting of his Cabinet on Monday, Trump said he could “understand where Steve Bannon’s coming from” and took a jab at the Republican-led Congress in the process.   ",0.0,1,24
27,28,0.12291089445352554,0.6000000238418579,0.16146118938922882,0.4068933129310608,0.014968839474022388,0.0013747921911999583,0.11795873939990997,0.29051417112350464,0.006828899495303631,"“We’re not getting the job done,” Trump said.",-0.6000000238418579,1,24
28,29,0.5886087417602539,0.6000000238418579,0.24527835845947266,0.16419033706188202,0.02355787344276905,0.010371953248977661,0.4913441240787506,0.062359631061553955,0.002897723577916622,"“And I’m not going to blame myself, I’ll be honest.",-0.6000000238418579,1,24
29,30,0.6038392782211304,0.800000011920929,0.24252952635288239,0.42932918667793274,0.015450047329068184,0.0014968498144298792,0.13317205011844635,0.1750987470149994,0.002923657651990652,They are not getting the job done.”  ,-0.800000011920929,1,24
30,31,0.2550464868545532,0.4000000059604645,0.03337196633219719,0.06424417346715927,0.4341271221637726,0.00789538025856018,0.43538421392440796,0.02198394201695919,0.0029931822791695595,"At the later news conference with McConnell, Trump said, however, he may try to persuade Bannon not to back primary challengers in several upcoming congressional races.  ",-0.4000000059604645,1,24
31,32,0.06963897496461868,0.0,0.04061450436711311,0.02380596473813057,0.0055936300195753574,0.0063215987756848335,0.9167606830596924,0.004517450928688049,0.0023861629888415337,"“Steve is doing what Steve thinks is the right thing,” Trump said.",0.0,1,24
32,33,0.6011363863945007,0.6000000238418579,0.019477492198348045,0.06714889407157898,0.008209501393139362,0.025126593187451363,0.8707680106163025,0.0022089590784162283,0.00706054549664259,"“Some of the people that he may be looking at (challenging), I’m going to see if we talk him out of that, because frankly, they’re great people.”  ",0.6000000238418579,1,24
33,34,0.6468840837478638,0.699999988079071,0.06008792296051979,0.7488723993301392,0.02338986285030842,0.0009724182891659439,0.14731048047542572,0.016555415466427803,0.002811446785926819,"Still, when McConnell went further, criticizing Bannon for favoring fringe candidates who cannot “appeal to a broader electorate,” Trump was noticeably silent.  ",-0.699999988079071,1,24
34,35,0.9407662153244019,0.800000011920929,0.3847244381904602,0.46317026019096375,0.009100892581045628,0.0012594998115673661,0.04388531669974327,0.09587889164686203,0.001980734523385763,"Trump is still stinging from his decision to support the Republican incumbent in the recent Alabama Senate primary, Luther Strange, at McConnell’s behest.",-0.800000011920929,1,24
35,36,0.9264371991157532,0.0,0.015530788339674473,0.03335767239332199,0.6464636325836182,0.0029894940089434385,0.08780074119567871,0.1204681396484375,0.0933896005153656,"Strange was beaten handily by arch-conservative Roy Moore, the challenger backed by Bannon.   ",0.0,1,24
36,37,0.3641975522041321,0.0,0.015761597082018852,0.04489623382687569,0.072394460439682,0.02560826577246189,0.8255441188812256,0.008070135489106178,0.007725224830210209,"While it has been unusual for a president to support a primary challenger in his own party, Trump has signaled he may be willing to do so in states such as Arizona, where Senator Jeff Flake, up for re-election next year, has been critical of the White House.  ",0.0,1,24
37,38,0.10463893413543701,0.0,0.003291967324912548,0.007338622119277716,0.016887379810214043,0.06867684423923492,0.8019168972969055,0.05963874235749245,0.04224947467446327,Additional reporting by Doina Chiacu; Editing by Caren Bohan and Peter Cooney,0.0,1,24
38,39,0.03913379833102226,0.0,0.02510911412537098,0.048520468175411224,0.01198894064873457,0.020202839747071266,0.8073606491088867,0.0544012226164341,0.03241684287786484,WASHINGTON (Reuters) -,0.0,2,18
39,40,0.5348591804504395,0.6000000238418579,0.15234586596488953,0.28537866473197937,0.47530460357666016,0.0047681271098554134,0.060372814536094666,0.019774876534938812,0.0020551334600895643,"U.S. President Donald Trump spoke in a prerecorded video to thousands of anti-abortion activists in Washington on Friday for the 46th March for Life, vowing to veto any legislation that “weakens the protection of human life.”  ",-0.6000000238418579,2,18
40,41,0.268337219953537,0.0,0.016937509179115295,0.03430548310279846,0.031218795105814934,0.6147152781486511,0.14445118606090546,0.005632813088595867,0.15273892879486084,The event is the largest annual gathering in the United States of opponents of the Supreme Court’s 1973 ruling in Roe v. Wade.,0.0,2,18
41,42,0.6215623617172241,0.800000011920929,0.3751301169395447,0.42371445894241333,0.04389027878642082,0.006599253509193659,0.13257808983325958,0.014456627890467644,0.003631172003224492,"That ruling found that certain state laws outlawing abortion were an unconstitutional violation of a woman’s right to privacy, effectively legalizing abortion nationwide.  ",-0.800000011920929,2,18
42,43,0.2469780296087265,0.20000000298023224,0.14390923082828522,0.14156271517276764,0.21789643168449402,0.04506126046180725,0.42498156428337097,0.02488827146589756,0.0017004706896841526,"“I will always defend the first right in our Declaration of Independence, the right to life,” Trump said in remarks recorded in the Oval Office, a right he said extended to “unborn children.”   ",0.20000000298023224,2,18
43,44,0.2763172686100006,0.30000001192092896,0.0372067354619503,0.43378540873527527,0.1450098603963852,0.1015532985329628,0.26375892758369446,0.012100313790142536,0.0065853833220899105,"Vice President Mike Pence appeared onstage at the rally to introduce the video, calling Trump, who before entering politics said he supported abortion access, “the most pro-life president in American history.”   ",-0.30000001192092896,2,18
44,45,0.15425705909729004,0.5,0.1613563746213913,0.1617606282234192,0.602568507194519,0.011365692131221294,0.04562723636627197,0.013309354893863201,0.0040121800266206264,"During his 2016 campaign, Trump vowed to appoint Supreme Court justices he believed would overturn Roe.",-0.5,2,18
45,46,0.6939058899879456,0.0,0.052189115434885025,0.06001931428909302,0.054848410189151764,0.04720764979720116,0.7687561511993408,0.010012088343501091,0.006967196706682444,"He has since appointed two justices to the court, Neil Gorsuch and Brett Kavanaugh, cementing the court’s 6-3 conservative majority.  ",0.0,2,18
46,47,0.6247518658638,0.4000000059604645,0.19214566051959991,0.1834108978509903,0.4392828643321991,0.0068162670359015465,0.15159505605697632,0.021746518090367317,0.005002825986593962,"Since the heated Senate confirmation hearings for Kavanaugh, the court has steered clear of some cases on volatile social issues, including abortion.  ",0.4000000059604645,2,18
47,48,0.398877888917923,0.4000000059604645,0.02391190640628338,0.011788725852966309,0.9374281764030457,0.0020098949316889048,0.009388475678861141,0.003823942504823208,0.01164884865283966,"Marchers trudged through muddy slush on the National Mall holding signs saying “Pray to End Abortion,” “My unexpected pregnancy is now 30!” and calling for the federal defunding of Planned Parenthood, a national healthcare provider that offers abortions as well as birth control and cancer screenings.  ",-0.20000000298023224,2,18
48,49,0.19243979454040527,0.5,0.05819293484091759,0.8464016318321228,0.02868914045393467,0.003006387036293745,0.016561318188905716,0.046302683651447296,0.0008457886870019138,One marcher said she had had an abortion at the age of 17 but had been opposed to abortion ever since she became religious.  ,-0.5,2,18
49,50,0.11581147462129593,0.6000000238418579,0.21328625082969666,0.6062541007995605,0.07028455287218094,0.0010290166828781366,0.061906009912490845,0.044436030089855194,0.002804029732942581,"“No matter how you look at it, it’s taking a life and it’s wrong,” said Marcy Blunier, a 57-year-old real estate broker from New Mexico.  ",-0.6000000238418579,2,18
50,51,0.09810010343790054,0.0,0.01716228760778904,0.2044929713010788,0.1488562673330307,0.0585159957408905,0.5312952399253845,0.02722243219614029,0.012454856187105179,A circle of women bowed their heads in prayer as they waited to start the march down Constitution Avenue to the Supreme Court.,0.0,2,18
51,52,0.04382842779159546,0.30000001192092896,0.016401387751102448,0.06336689740419388,0.8988915681838989,0.005580172874033451,0.008775250054895878,0.0036998968571424484,0.003284869249910116,Two men navigated the crowd hauling a large wooden cross.   ,0.30000001192092896,2,18
52,53,0.2898699939250946,0.800000011920929,0.40839511156082153,0.29107433557510376,0.19954821467399597,0.0015678608324378729,0.04529547318816185,0.05281180515885353,0.0013072425499558449,"Supporters of abortion access say bans infringe on women’s rights and health, and lead to greater rates of injury and death among pregnant women.  ",-0.800000011920929,2,18
53,54,0.2535764276981354,0.4000000059604645,0.051949914544820786,0.13240617513656616,0.0708131492137909,0.028079789131879807,0.6950966119766235,0.017463112249970436,0.0041912635788321495,"About half of U.S. adults say abortion should be legal, according to a Reuters/Ipsos poll last year, with about 68 percent of Democrats supporting abortion access compared with about 31 percent of Republicans.  ",-0.4000000059604645,2,18
54,55,0.48347756266593933,0.5,0.11339015513658524,0.03816038742661476,0.7862967848777771,0.01415164116770029,0.03971347212791443,0.005956810899078846,0.0023308012168854475,The anti-abortion march comes a day before thousands of women descend on Washington for their third march opposing Trump’s presidency.  ,-0.5,2,18
55,56,0.07841155678033829,0.0,0.006309685297310352,0.007253180257976055,0.00862850435078144,0.3232039213180542,0.5798262357711792,0.03509330004453659,0.03968506678938866,Additional reporting and writing by Jonathan Allen; editing by Scott Malone editing by Jonathan Oatis,0.0,2,18
56,57,0.07435780763626099,0.0,0.010552453808486462,0.010214780457317829,0.0026198201812803745,0.011161409318447113,0.9100720286369324,0.025540901347994804,0.02983863279223442,CLEVELAND (Reuters) -,0.0,3,23
57,58,0.4640330374240875,0.10000000149011612,0.03446383401751518,0.06535325944423676,0.3279561996459961,0.04396940767765045,0.479160875082016,0.027350006625056267,0.021746430546045303,"Republican presidential candidate Donald Trump is considering nominating Oklahoma oil and gas mogul Harold Hamm as energy secretary if elected to the White House on Nov. 8, according to four sources close to Trump’s campaign.  ",-0.10000000149011612,3,23
58,59,0.6103675365447998,0.0,0.049953266978263855,0.05037906393408775,0.1229962632060051,0.24333953857421875,0.5125505924224854,0.010378892533481121,0.010402427054941654,"The chief executive of Continental Resources (CLR.N) would be the first U.S. energy secretary drawn directly from the oil and gas industry since the cabinet position was created in 1977, a move that would jolt environmental advocates but bolster Trump’s pro-drilling energy platform.   ",0.0,3,23
59,60,0.2796691656112671,0.30000001192092896,0.03490980342030525,0.05462236329913139,0.20351997017860413,0.04832283407449722,0.6226679086685181,0.009768308140337467,0.02618885412812233,"Dan Eberhart, an oil investor and Republican financier, said he had been told by officials in Trump’s campaign that Hamm, who has been an informal advisor to Trump on energy policy since at least May, was “the leading contender” for the position.   ",-0.30000001192092896,3,23
60,61,0.17820094525814056,0.10000000149011612,0.028417205438017845,0.011391649954020977,0.6214951872825623,0.20461151003837585,0.10199225693941116,0.019799737259745598,0.012292481027543545,"Eberhart said he had discussed the possible appointment with  top donors at the Republican National Convention in Cleveland this week, where Trump was formally nominated as the party’s candidate in the Nov. 8 presidential election.  ",0.10000000149011612,3,23
61,62,0.4516133964061737,0.10000000149011612,0.03292463347315788,0.027258645743131638,0.24098673462867737,0.08729447424411774,0.5070907473564148,0.04299410805106163,0.061450596898794174,Three other sources close to the Trump campaign confirmed Trump was considering Hamm for the post.,-0.10000000149011612,3,23
62,63,0.26218971610069275,0.0,0.027385886758565903,0.010440593585371971,0.0504809133708477,0.04720442369580269,0.693830668926239,0.011053071357309818,0.15960437059402466,One of the sources said he first heard that Hamm was a contender from Trump officials on Sunday.,0.0,3,23
63,64,0.27314260601997375,0.6000000238418579,0.029063664376735687,0.05286909639835358,0.17935879528522491,0.004807149991393089,0.6910041570663452,0.032034438103437424,0.010862714610993862,None of the sources was aware of who else Trump may be considering for the job.  ,-0.6000000238418579,3,23
64,65,0.022985195741057396,0.699999988079071,0.13501103222370148,0.04833902791142464,0.10538797080516815,0.0036267091054469347,0.23448310792446136,0.46496111154556274,0.008190986700356007,Representatives for Trump and Hamm did not respond to a request for comment.   ,-0.699999988079071,3,23
65,66,0.3171514570713043,0.4000000059604645,0.027890069410204887,0.0031501881312578917,0.9532625079154968,0.003642777446657419,0.0014769183471798897,0.009525680914521217,0.0010517879854887724,"Addressing the convention on Wednesday night, Hamm called for expanded drilling and said too much environmental regulation    threatened to limit U.S. oil production and increase the country’s dependence on Middle Eastern oil producers.  ",-0.4000000059604645,3,23
66,67,0.7169232368469238,0.699999988079071,0.034127842634916306,0.00793631374835968,0.9448670148849487,0.0014115911908447742,0.007107840385288,0.0021367326844483614,0.0024126677308231592,"“Every time we can’t drill a well in America, terrorism is being funded,” Hamm told the cheering crowd.",-0.699999988079071,3,23
67,68,0.6172173023223877,1.0,0.023768600076436996,0.005915905348956585,0.9577444791793823,0.0016267606988549232,0.00503189442679286,0.004885807633399963,0.0010266139870509505,"“Every onerous regulation puts American lives at risk.”      Hamm, 70, became one of America’s wealthiest men during the U.S. oil and gas drilling boom over the past decade, tapping into new hydraulic fracturing drilling technology to access vast deposits in North Dakota’s shale fields.  ",-0.20000000298023224,3,23
68,69,0.789513885974884,0.0,0.013249281793832779,0.08962973207235336,0.009284548461437225,0.007794353645294905,0.868712842464447,0.006775969639420509,0.0045533860102295876,"Past heads of the U.S. Department of Energy, which is charged with advancing U.S. energy security and technology and dealing with nuclear waste disposal, have typically boasted a political or academic background.  ",0.0,3,23
69,70,0.08086322993040085,0.20000000298023224,0.057684775441884995,0.023938817903399467,0.3939360976219177,0.01155435387045145,0.48062005639076233,0.010534497909247875,0.021731356158852577,This is not the first time Hamm has been in contention for the job.  ,0.20000000298023224,3,23
70,71,0.42029088735580444,0.4000000059604645,0.1946089118719101,0.20357224345207214,0.11433697491884232,0.017223089933395386,0.34906330704689026,0.10846457630395889,0.012730903923511505,"The Republican Party’s presidential nominee in 2012, Mitt Romney, vetted Hamm to be energy secretary but ultimately decided against him because the two men have differing positions on renewable energy sources like wind.   ",-0.4000000059604645,3,23
71,72,0.3679528534412384,0.20000000298023224,0.009130194783210754,0.00851540919393301,0.0018065213225781918,0.8182166814804077,0.09463310986757278,0.017071865499019623,0.05062619969248772,He made headlines in 2015 after settling a protracted divorce case and agreeing to pay his ex-wife $975 million - reported to be the biggest divorce settlement in history.,-0.20000000298023224,3,23
72,73,0.165113165974617,0.30000001192092896,0.07025592774152756,0.026094581931829453,0.30762988328933716,0.22476431727409363,0.21866849064826965,0.06100253015756607,0.09158425778150558,His fortune is now estimated at nearly $12 billion.    ,-0.30000001192092896,3,23
73,74,0.5901311039924622,0.30000001192092896,0.1253543347120285,0.1450721174478531,0.28857696056365967,0.019643889740109444,0.39391815662384033,0.018386205658316612,0.009048249572515488,"“FRACKER-IN-CHIEF”  Trump, who has yet to make any announcements about his prospective cabinet, has already surrounded himself with strong advocates of traditional energy sources like oil, gas, and coal and has promised to gut environmental regulations to boost drilling and mining if elected.  ",-0.30000001192092896,3,23
74,75,0.38172468543052673,0.10000000149011612,0.02298136055469513,0.025908082723617554,0.06280577927827835,0.015194660052657127,0.8607654571533203,0.007034601178020239,0.005309980362653732,"He tapped U.S. Congressman Kevin Cramer of North Dakota, a climate skeptic and drilling advocate, to help draw up his campaign energy platform, and picked Indiana Governor Mike Pence, also a climate skeptic, as his running mate.   ",0.10000000149011612,3,23
75,76,0.2927972376346588,0.5,0.005222354084253311,0.0016577496426180005,0.9840664863586426,0.0034510428085923195,0.0025953820440918207,0.001427644630894065,0.001579367439262569,Both moves cheered the energy industry but alarmed environmental activists who say a Trump presidency would set back years of progress on issues like pollution and climate change.   ,-0.5,3,23
76,77,0.6668666005134583,0.4000000059604645,0.14232772588729858,0.47160887718200684,0.20764394104480743,0.0018461450235918164,0.15279725193977356,0.010295458137989044,0.0134805366396904,"“Given that Hamm’s as close as we’ve got to a fracker-in-chief in this country, it would be an apropos pick for a president who thinks global warming is a hoax manufactured by the Chinese,” said leading environmental activist Bill McKibben.   ",-0.4000000059604645,3,23
77,78,0.5157397389411926,0.0,0.07082399725914001,0.14677634835243225,0.1387920379638672,0.01933102123439312,0.6030034422874451,0.017286408692598343,0.003986768424510956,Trump’s Democratic rival Hillary Clinton has promised to bolster regulation and increase use of renewable fuels to combat climate change if elected.  ,0.0,3,23
78,79,0.07179970294237137,0.0,0.0036925841122865677,0.009210593067109585,0.018525030463933945,0.08287301659584045,0.818606972694397,0.03758109733462334,0.02951071970164776,"Writing by Richard Valdmanis, editing by Paul Thomasch and Ross Colvin",0.0,3,23
79,80,0.4098866283893585,0.699999988079071,0.0298360213637352,0.007623044308274984,0.8934985995292664,0.002283551497384906,0.05227838456630707,0.009565402753651142,0.004915071651339531,"WASHINGTON (Reuters) - White House officials believe Chief of Staff John Kelly’s personal cellphone was compromised, raising concerns that hackers or foreign governments may have had access to data on the phone, Politico reported on Thursday.  ",-0.699999988079071,4,9
80,81,0.2324080616235733,0.5,0.0317472442984581,0.0296477098017931,0.1391259729862213,0.0035819360055029392,0.7698833346366882,0.011203504167497158,0.01481025479733944,"The suspected breach could have happened as long ago as December, Politico reported, citing three U.S. government officials.  ",-0.5,4,9
81,82,0.24714572727680206,0.0,0.009211333468556404,0.01299234852194786,0.7492930889129639,0.012577817775309086,0.1794232726097107,0.02033045142889023,0.01617172360420227,"Kelly, a retired Marine Corps general, joined the Trump administration in January as secretary of Homeland Security.",0.0,4,9
82,83,0.08514325320720673,0.20000000298023224,0.06936265528202057,0.1319451481103897,0.20893259346485138,0.3333289623260498,0.2286405712366104,0.017046775668859482,0.010743294842541218,He became White House chief of staff in July.  ,-0.20000000298023224,4,9
83,84,0.04355103150010109,0.699999988079071,0.12905387580394745,0.06084032729268074,0.18318626284599304,0.004124810453504324,0.4383850693702698,0.17368154227733612,0.01072803232818842,The White House did not immediately respond to a request for comment from Reuters.  ,-0.699999988079071,4,9
84,85,0.5514708757400513,0.6000000238418579,0.2364347279071808,0.09566491097211838,0.4580746293067932,0.002586057875305414,0.1509183645248413,0.04292111471295357,0.013400216586887836,Politico reported that the suspected breach was discovered after Kelly turned his phone over to White House tech support this summer complaining that it was not working or properly updating software.  ,-0.6000000238418579,4,9
85,86,0.2103230208158493,0.6000000238418579,0.06206589564681053,0.040704917162656784,0.21674370765686035,0.004853453021496534,0.6179790496826172,0.033496178686618805,0.024156814441084862,"It was unclear what, if any, data may have been accessed,  Politico reported.  ",-0.6000000238418579,4,9
86,87,0.273678719997406,0.5,0.038616325706243515,0.0692078098654747,0.09660761803388596,0.00738445995375514,0.7525948882102966,0.02133014425635338,0.014258688315749168,"Politico reported that a White House official said that Kelly had not used the personal phone often since joining the administration, instead relying on his government-issued phone for most communications.  ",-0.5,4,9
87,88,0.06207388639450073,0.0,0.0037933262065052986,0.007249318063259125,0.018087120726704597,0.03243819251656532,0.8850215077400208,0.01916459947824478,0.034245990216732025,Reporting by Eric Beech; Editing by Toni Reinhold,0.0,4,9
88,89,0.06052204594016075,0.0,0.024960603564977646,0.05257236212491989,0.015049925073981285,0.027715031057596207,0.7648535966873169,0.07683741301298141,0.03801105543971062,(Reuters) -,0.0,5,14
89,90,0.34543493390083313,0.699999988079071,0.3695300817489624,0.04190189391374588,0.38814860582351685,0.01630205661058426,0.13722366094589233,0.04325925186276436,0.0036345215048640966,Mississippi’s Republican governor said on Thursday he planned to join a lawsuit by officials from 11 states to overturn an Obama administration directive that tells schools to let transgender students use bathrooms matching their gender identity.  ,-0.699999988079071,5,14
90,91,0.5606789588928223,0.6000000238418579,0.8925832509994507,0.034569937735795975,0.026474950835108757,0.0013915961608290672,0.034400057047605515,0.009061332792043686,0.001518795732408762,"The lawsuit led by Texas, the most significant legal challenge to this month’s directive, said the federal government and Obama administration officials overreached their authority by taking actions that should be left to Congress or individual states.  ",-0.6000000238418579,5,14
91,92,0.2513498365879059,0.5,0.13096626102924347,0.04068427160382271,0.42753905057907104,0.01285085454583168,0.33506494760513306,0.05042886361479759,0.0024657160975039005,"“Our office has talked to the Texas attorney general’s office and I intend, as soon as possible, to join the lawsuit against this latest example of federal overreach,” Mississippi Governor Phil Bryant said in a statement.  ",-0.5,5,14
