,id,subjectivity,sentiment_magnitude,anger,disgust,fear,joy,neutral,sadness,surprise,sentence,sentiment_intensity,article_id,sentence_count
10,11,0.78115314245224,0.20000000298023224,0.009538871236145496,0.014625335112214088,0.023042934015393257,0.03588942438364029,0.8916128277778625,0.00889164675027132,0.016398966312408447,"BOSTON—A top Federal Reserve official said his agency’s tests of whether big banks can withstand a future economic shock need to be more predictable and easier for firms to pass.
",-0.20000000298023224,3,3
11,12,0.1781930774450302,0.0,0.05261305719614029,0.07335271686315536,0.10132627934217453,0.014174019917845726,0.7277489900588989,0.02728390507400036,0.0035010522697120905,"“Like a teacher, we don’t want banks to fail; we want them to learn,” Fed Vice Chairman for Supervision Randal Quarles said in a Tuesday speech at a Fed conference on stress tests.",0.0,3,3
12,13,0.4012194871902466,0.800000011920929,0.03291366249322891,0.08862071484327316,0.06997977197170258,0.002659816760569811,0.7125976085662842,0.08329841494560242,0.009929998777806759,"He added that failing banks “is not the purpose of stress testing, and it never has been.”
...",-0.800000011920929,3,3
13,14,0.6639490127563477,0.800000011920929,0.34002065658569336,0.37133216857910156,0.00519191287457943,0.018005935475230217,0.18164877593517303,0.08010793477296829,0.0036927014589309692,"A federal jury in Brooklyn convicted two executives at defunct hedge fund Platinum Partners of three fraud counts while acquitting them of five other charges relating to accusations the men lied to investors about the health of their fund.
",-0.800000011920929,4,3
14,15,0.29770007729530334,0.4000000059604645,0.34302446246147156,0.3609760105609894,0.02047404646873474,0.015451975166797638,0.10151491314172745,0.1564319133758545,0.0021266103722155094,"On Tuesday, following a trial of more than two months, the jury found Mark Nordlicht, the fund’s co-founder, and David Levy, its co-chief investment officer, guilty of securities fraud, conspiracy to commit securities fraud and conspiracy to commit wire fraud.",-0.4000000059604645,4,3
15,16,0.10131829231977463,0.0,0.016146216541528702,0.01889312081038952,0.013682961463928223,0.14881372451782227,0.42576247453689575,0.026807334274053574,0.3498941659927368,"A third executive, Joseph SanFilippo,...",0.0,4,3
16,17,0.8676244616508484,0.10000000149011612,0.3133852779865265,0.5919720530509949,0.007521526888012886,0.0017280392348766327,0.06181716546416283,0.019680555909872055,0.003895366797223687,"Matteo Salvini, Italy’s nativist deputy prime minister and one of Europe’s most vocal anti-immigration leaders, presided over the closure of a migrant reception center that was once the largest such structure on the continent during the region’s migration crisis.
",-0.10000000149011612,5,2
17,18,0.3270029127597809,0.10000000149011612,0.04281599819660187,0.10948877036571503,0.22585900127887726,0.021585701033473015,0.4070383608341217,0.03330591693520546,0.15990625321865082,"At its peak in 2014, the migrant reception center in Mineo, Sicily, housed more than 4,100 people, mostly Middle Easterners and Africans who arrived in Italy by way of Libya.
...",0.10000000149011612,5,2
18,19,0.2086191028356552,0.30000001192092896,0.025970708578824997,0.033586930483579636,0.19310262799263,0.007656236179172993,0.5808631777763367,0.025685003027319908,0.13313527405261993,"Regarding “The FDA’s Challenge On E-Cigs” (op-ed, June 25): Dr. Scott Gottlieb has called vaping an “epidemic.”",-0.30000001192092896,6,6
19,20,0.8379952907562256,0.20000000298023224,0.010093950666487217,0.013409360311925411,0.0040199332870543,0.0029455875046551228,0.9190472364425659,0.007853975519537926,0.04263005778193474,"Yet, I see nothing but coulds: “The FDA could allow vape stores,” and cans: “the FDA can carve out.”",-0.20000000298023224,6,6
20,21,0.36071282625198364,0.10000000149011612,0.014339468441903591,0.07332158088684082,0.006307605654001236,0.006666989531368017,0.8713441491127014,0.005868968088179827,0.02215123549103737,The principal at my daughter’s high school believes at least 50% of the students vape regularly.,-0.10000000149011612,6,6
21,22,0.7635281085968018,0.30000001192092896,0.07095649838447571,0.047159016132354736,0.14632092416286469,0.002052744384855032,0.6455697417259216,0.02417481690645218,0.06376628577709198,"When are the FDA and Congress going to do something, anything, to combat this epidemic?",-0.30000001192092896,6,6
22,23,0.7483775615692139,0.8999999761581421,0.9596265554428101,0.00846449937671423,0.0021003959700465202,0.000594031997025013,0.014109746553003788,0.01217537373304367,0.0029293689876794815,"Parents like myself are totally frustrated by the lack of action.
",-0.8999999761581421,6,6
23,24,0.16204023361206055,0.20000000298023224,0.02415352873504162,0.02374519221484661,0.015598207712173462,0.05431051924824715,0.6946554183959961,0.07187435030937195,0.1156628280878067,"Mary Schadler
...",0.20000000298023224,6,6
24,25,0.893097996711731,0.6000000238418579,0.011472250334918499,0.016618210822343826,0.0015316097997128963,0.013018552213907242,0.9477054476737976,0.002403262071311474,0.007250799797475338,"I assume your editorial advice to the billionaires who advocate a wealth tax is at least partially tongue-in-cheek, in the sense that you didn’t expect them to follow that advice (“An Open Letter to Patriotic Billionaires,” June 27).
",-0.6000000238418579,7,4
25,26,0.6726952195167542,0.20000000298023224,0.018012288957834244,0.03964982181787491,0.0032461248338222504,0.0017132896464318037,0.9064028859138489,0.0043112472631037235,0.026664311066269875,"When it comes to redistribution, there is a huge difference between any charity, including that which you propose, and advocating government doing the same thing.",-0.20000000298023224,7,4
26,27,0.6930084824562073,0.20000000298023224,0.009333080612123013,0.011862965300679207,0.0009471680968999863,0.009554991498589516,0.9437055587768555,0.008422091603279114,0.016174156218767166,"The former has a real cost to the donor, while the latter is cost free to the advocate.",-0.20000000298023224,7,4
27,28,0.34577301144599915,0.0,0.06825381517410278,0.05526699498295784,0.016230477020144463,0.04221051558852196,0.46764132380485535,0.02059190534055233,0.3298049867153168,Given the large number of people advocating...,0.0,7,4
28,29,0.9879325032234192,0.699999988079071,0.03050440549850464,0.35548707842826843,0.030318599194288254,0.004714302718639374,0.20508603751659393,0.3242042064666748,0.04968530684709549,Marc Levinson’s July 2 Bookshelf review of Tom Nicholas’s “VC: An American History” is disappointingly shallow and misinformed.,-0.699999988079071,8,4
29,30,0.5155275464057922,0.800000011920929,0.031313456594944,0.10910849273204803,0.0057495650835335255,0.004663196858018637,0.7836720943450928,0.04129006713628769,0.02420312911272049,"Mr. Levinson seems to think that if all U.S. venture-capital funds don’t average a satisfactory return, then none of them are worthy of investment.",-0.800000011920929,8,4
30,31,0.7309032082557678,0.4000000059604645,0.06428733468055725,0.10206387937068939,0.002619287697598338,0.06649213284254074,0.7194965481758118,0.018364353105425835,0.02667645923793316,Yet the limited partners who invest in venture funds are sophisticated investors—academic endowments and the like—who wouldn’t continue to invest in VC funds if they didn’t feel they were profitable investments.,-0.4000000059604645,8,4
31,32,0.5917473435401917,0.0,0.020530903711915016,0.024149013683199883,0.021252084523439407,0.014357839711010456,0.8736575245857239,0.0069007971324026585,0.03915185108780861,"And apart from the benefits to investors in VC funds, think of the benefits to our nation and our society derived from the support of risky...",0.0,8,4
32,33,0.43396297097206116,0.6000000238418579,0.040170133113861084,0.0669998899102211,0.026073606684803963,0.004568748641759157,0.7969574928283691,0.042713187634944916,0.022517001256346703,Regarding the July 5 letters responding to my June 26 op-ed “Warren vs. Warren on Government Daycare”: The predominant assumption of the majority of the letters is that I don’t believe in quality child care for working mothers.,-0.6000000238418579,9,4
33,34,0.5349317789077759,0.6000000238418579,0.0633465051651001,0.21296721696853638,0.012077273800969124,0.0030664445366710424,0.16131359338760376,0.5438216328620911,0.003407334443181753,Some mothers and fathers have to work and need quality child care.,-0.6000000238418579,9,4
34,35,0.8037624955177307,0.30000001192092896,0.03111918829381466,0.05170927569270134,0.00906913448125124,0.02799798734486103,0.8583937883377075,0.017972687259316444,0.003737970255315304,"However, I believe that providing families with money directly is preferable to using government funding to subsidize a faulty day-care system.
",-0.30000001192092896,9,4
35,36,0.6897040605545044,0.4000000059604645,0.058981865644454956,0.06567376852035522,0.037575628608465195,0.013699481263756752,0.711706817150116,0.07547278702259064,0.03688962757587433,A substantial paid maternity-leave policy should be prioritized over universal day care....,-0.4000000059604645,9,4
36,37,0.8148773312568665,0.10000000149011612,0.04347994178533554,0.1216682642698288,0.0820523127913475,0.026811446994543076,0.6867867708206177,0.019875846803188324,0.01932540535926819,"WASHINGTON—Representatives of four huge U.S. technology companies will testify next week at a hearing on “online platforms and market power,” the House antitrust subcommittee said.
",-0.10000000149011612,10,3
37,38,0.7803424000740051,0.4000000059604645,0.04015139490365982,0.04123206436634064,0.23307882249355316,0.015269271098077297,0.638031542301178,0.00875170435756445,0.02348523586988449,"The hearing will be an early flashpoint in what is shaping up to be a yearslong, high-stakes debate in Washington about if, and how, to limit the reach and influence of tech giants over markets and Americans’ personal lives.
",-0.4000000059604645,10,3
38,39,0.22446879744529724,0.20000000298023224,0.034783780574798584,0.033588510006666183,0.022378794848918915,0.04287072643637657,0.6763047575950623,0.11579219996929169,0.07428133487701416,The...,0.20000000298023224,10,3
39,40,0.7540519833564758,0.4000000059604645,0.2815501093864441,0.021962111815810204,0.2369632124900818,0.00365897873416543,0.06929285824298859,0.2349175661802292,0.1516551673412323,"The Republican-led Virginia legislature abruptly ended a special session that Democratic Gov. Ralph Northam had called to consider a raft of gun-control measures in the wake of May’s deadly mass shooting in Virginia Beach.
",-0.4000000059604645,11,3
40,41,0.4970688223838806,0.30000001192092896,0.04339063540101051,0.07874742150306702,0.038660526275634766,0.005610562860965729,0.5691882967948914,0.21915584802627563,0.04524672031402588,"About 90 minutes after the session began Tuesday in Richmond, the House and Senate voted separately by narrow margins to adjourn until Nov. 18, without voting on any gun-related bills.",-0.30000001192092896,11,3
41,42,0.6891587972640991,0.5,0.08470804989337921,0.10452353209257126,0.12163588404655457,0.009791006334125996,0.5540118217468262,0.09382674843072891,0.031502947211265564,"Lawmakers won’t reconvene before this fall’s statewide elections, when control of the closely divided General Assembly will...",-0.5,11,3
42,43,0.47903770208358765,0.699999988079071,0.02315501496195793,0.024816500023007393,0.004176299087703228,0.7866373062133789,0.13228769600391388,0.006815894972532988,0.02211138606071472,"WASHINGTON—President Trump hailed the emir of Qatar as a friend and applauded a “large transaction” between the two countries as the emirate moved to finalize a number of energy and aircraft agreements with the U.S.
In the Oval Office on Tuesday, Mr. Trump called Emir Tamim bin Hamad al-Thani “a highly respected man, a real leader in a large part of the world and a very important part of the world.”
Qatar...",0.20000000298023224,12,1
43,44,0.14107422530651093,0.20000000298023224,0.02811182290315628,0.024590564891695976,0.004289247561246157,0.3013156056404114,0.4904981851577759,0.028645671904087067,0.12254878878593445,"WASHINGTON—Democratic presidential candidate Joe Biden earned $15.6 million in the two years after he left the Obama administration, according to newly released financial documents.
",-0.20000000298023224,13,2
44,45,0.6073686480522156,0.5,0.06471598148345947,0.11112547665834427,0.017146116122603416,0.2120206356048584,0.4445687234401703,0.07367504388093948,0.07674794644117355,"The former vice president, who has built his nearly five-decade political career as an advocate for middle-class families, made millions of dollars through paid speaking engagements, sales of his 2017 book and his role as a professor at the University of Pennsylvania.
...",-0.5,13,2
45,46,0.1987689584493637,0.6000000238418579,0.1346941590309143,0.32198625802993774,0.01489703543484211,0.033377643674612045,0.1777341365814209,0.3141419291496277,0.0031689214520156384,"Financier Jeffrey Epstein pleaded not guilty Monday to two counts related to sex-trafficking of minors in an indictment unsealed in federal court in Manhattan.
",-0.6000000238418579,14,3
46,47,0.2666677236557007,0.800000011920929,0.18651211261749268,0.18480749428272247,0.015366110019385815,0.012671181932091713,0.505066454410553,0.09261175990104675,0.00296489498578012,"The charges, alleging a yearslong scheme to sexually abuse girls, followed a federal investigation of Mr. Epstein more than a decade ago in Florida that ended in a deal that allowed him to avoid federal convictions.",-0.800000011920929,14,3
47,48,0.7689779996871948,0.6000000238418579,0.14939548075199127,0.2592814862728119,0.009560803882777691,0.009550977498292923,0.17922136187553406,0.3874792158603668,0.0055106994695961475,"Instead, he pleaded guilty to two state felonies related to prostitution and served a 13-month prison sentence with work-release privileges.
...",-0.6000000238418579,14,3
48,49,0.34655827283859253,0.699999988079071,0.8678780198097229,0.022472433745861053,0.011775661259889603,0.002399276476353407,0.04432035982608795,0.04359336197376251,0.0075608850456774235,"ALBANY, N.Y.—The official responsible for issuing driver’s licenses in Western New York’s largest county is suing state leaders to halt a new law allowing illegal immigrants to apply for the documents.
",-0.699999988079071,15,3
49,50,0.10481643676757812,0.6000000238418579,0.9068428874015808,0.01976560428738594,0.010555331595242023,0.0014854304026812315,0.045816801488399506,0.012683756649494171,0.002850160701200366,"Erie County Clerk Michael Kearns filed the lawsuit late Monday in federal court in Buffalo, saying the state measure would force him to violate federal law.",-0.6000000238418579,15,3
50,51,0.3032072186470032,0.5,0.06366977095603943,0.02210751362144947,0.6008264422416687,0.006408414337784052,0.2368175983428955,0.04957343265414238,0.020596832036972046,"He and other clerks in upstate New York have been raising concerns about the measure since Gov. Andrew Cuomo and state lawmakers approved it last month.
...",-0.5,15,3
51,52,0.8432546854019165,0.8999999761581421,0.004009447060525417,0.0030380452517420053,0.008512165397405624,0.024748826399445534,0.6997283697128296,0.016822101548314095,0.2431410402059555,There has almost never been a better time to look for a job in America.,0.8999999761581421,16,6
52,53,0.4966425895690918,0.699999988079071,0.00193205161485821,0.004330248571932316,0.005929072853177786,0.0031092395074665546,0.011786731891334057,0.9699760675430298,0.0029366295784711838,"But while rising wages and a tight labor market are great news for workers, the people who run U.S. businesses are lately feeling rather pessimistic.",-0.699999988079071,16,6
53,54,0.22402697801589966,0.0,0.06387319415807724,0.05581660568714142,0.004955496173352003,0.004874580539762974,0.8407697677612305,0.010921703651547432,0.018788674846291542,"Can an economy continue to make employees happy if their bosses aren’t?
",0.0,16,6
54,55,0.9834975004196167,0.800000011920929,0.001536587136797607,0.0007747403578832746,0.0003050369268748909,0.9678097367286682,0.008202851749956608,0.003335461253300309,0.018035531044006348,One very happy foreign boss is the emir of Qatar.,0.800000011920929,16,6
55,56,0.5679563879966736,0.0,0.016221316531300545,0.007661317940801382,0.0033718221820890903,0.08723288029432297,0.653465986251831,0.004417832475155592,0.22762878239154816,"He showed up at the White House today bearing, among other things, a new order for Boeing airplanes.",0.0,16,6
56,57,0.2100842297077179,0.0,0.032454341650009155,0.049619849771261215,0.01974191702902317,0.0151590621098876,0.7821694016456604,0.040815286338329315,0.06004011631011963,"According to the official White House transcript, the emir expressed to President Trump...",0.0,16,6
57,58,0.5428640246391296,0.0,0.010228545404970646,0.026292912662029266,0.23315949738025665,0.01263650692999363,0.6968766450881958,0.01584063470363617,0.004965283442288637,"Federal Reserve Chairman Jerome Powell’s views on interest rates and the economy should be the main focus as he testifies before Congress on Wednesday and Thursday, but he also may field questions on what the central bank is doing to address climate change risks.
",0.0,17,2
58,59,0.392296701669693,0.0,0.05464328080415726,0.10331209748983383,0.16938111186027527,0.004947294015437365,0.5704231262207031,0.06531687825918198,0.031976230442523956,"In recent Capitol Hill appearances, both Mr. Powell and Vice Chairman for Supervision Randal Quarles have faced questions on a subject that could reshape the U.S. economy in years to come.
...",0.0,17,2
59,60,0.8098534941673279,0.699999988079071,0.44353219866752625,0.10324540734291077,0.03260970860719681,0.021377000957727432,0.29017946124076843,0.06401694566011429,0.04503926634788513,"A federal judge in New York on Tuesday rejected the Trump administration’s plan to switch legal teams in the census case, throwing another wrench into the government’s drive to overcome a Supreme Court ruling rejecting its plan to ask every U.S. household how many residents are citizens.
",-0.699999988079071,18,3
60,61,0.23120366036891937,0.20000000298023224,0.06855201721191406,0.10895756632089615,0.06317150592803955,0.011339602060616016,0.15224076807498932,0.5759941935539246,0.019744381308555603,The Justice Department announced on Sunday it was pulling its full team from the census cases and swapping in a fresh crew drawn from other units.,-0.20000000298023224,18,3
61,62,0.07435312867164612,0.699999988079071,0.003719790605828166,0.1989717185497284,0.7291742563247681,0.004805762320756912,0.03470171242952347,0.02110758237540722,0.007519240491092205,Attorney General William Barr said on Monday that some lawyers on the case felt uncomfortable...,-0.699999988079071,18,3
62,63,0.6938571333885193,0.4000000059604645,0.36544257402420044,0.06958280503749847,0.11510582268238068,0.008190511725842953,0.36707472801208496,0.05759658291935921,0.017006991431117058,"WASHINGTON—House Democrats are seeking to hear from two senior deputies to former special counsel Robert Mueller in closed-door testimony on Capitol Hill next week, the latest attempt to learn more about the Russia investigation in the face of Mr. Mueller’s vow to only discuss the facts laid out in his report.
",-0.4000000059604645,19,2
63,64,0.506310760974884,0.20000000298023224,0.12365531921386719,0.06777399033308029,0.15014629065990448,0.022147418931126595,0.40469250082969666,0.16367816925048828,0.06790633499622345,"Two former prosecutors on the special counsel’s team, James Quarles and Aaron Zebley, have been in negotiations to testify behind closed doors to the House Judiciary Committee on the same day that Mr. Mueller would appear...",-0.20000000298023224,19,2
64,65,0.26935574412345886,0.20000000298023224,0.029614204540848732,0.015300218015909195,0.012206731364130974,0.5677504539489746,0.3454779088497162,0.014902055263519287,0.01474848948419094,"Mayor Bill de Blasio and union leaders announced a tentative deal Tuesday that would boost pay for certified teachers in many community-based early childhood centers in New York City, in a move to help them recruit and retain staff.
",0.20000000298023224,20,2
65,66,0.26816728711128235,0.5,0.08761600404977798,0.07051479816436768,0.033832848072052,0.007398420944809914,0.6137304902076721,0.1180458590388298,0.06886158883571625,"Teachers at these centers have long been paid less than counterparts with the same credentials at preschools run by the city Department of Education, leading to constant turnover as staff in community-based centers left for jobs in district-run sites.
...",-0.5,20,2
66,67,0.3660814166069031,0.4000000059604645,0.08550556004047394,0.01670975424349308,0.3743884265422821,0.009402215480804443,0.4134000539779663,0.04744023457169533,0.053153734654188156,"New York City election officials said in court Tuesday that the Democratic primary for Queens district attorney could take weeks to call because of an unprecedented manual recount of more than 91,000 votes.
",-0.4000000059604645,21,3
67,68,0.3432683050632477,0.4000000059604645,0.14025446772575378,0.32398998737335205,0.034486979246139526,0.007929977029561996,0.24384132027626038,0.2456544190645218,0.0038428299594670534,"Lawyers for the city’s Board of Elections told a state judge during a hearing over invalidated primary ballots that the recount would be a laborious, time-consuming process.
",-0.4000000059604645,21,3
68,69,0.399845689535141,0.10000000149011612,0.017392737790942192,0.023565668612718582,0.0521555170416832,0.023178251460194588,0.6520898938179016,0.023523911833763123,0.2080940455198288,“I’m...,0.10000000149011612,21,3
69,70,0.878760576248169,0.699999988079071,0.03980901837348938,0.33806782960891724,0.011177531443536282,0.0048824758268892765,0.555623471736908,0.04817724600434303,0.0022624649573117495,The only cure for bad politics is better politics.,-0.699999988079071,22,6
70,71,0.6260276436805725,0.20000000298023224,0.007644608151167631,0.009214923717081547,0.0019634959753602743,0.004419493023306131,0.9675899147987366,0.006898286286741495,0.002269330434501171,"The only remedy for national division is national leadership that puts reconciliation first.
",-0.20000000298023224,22,6
71,72,0.7722637057304382,0.10000000149011612,0.0250412505120039,0.005176849197596312,0.02022569626569748,0.4529876708984375,0.41340339183807373,0.006841374095529318,0.07632379978895187,Many observers—including some of my close friends—believe that the better politics America needs will emerge from below.,-0.10000000149011612,22,6
72,73,0.9002509713172913,0.0,0.009162276051938534,0.009359171614050865,0.00415035942569375,0.005113731604069471,0.9647611379623413,0.00374912959523499,0.00370413507334888,Local government will model cooperative problem-solving across the lines that divide us.,0.0,22,6
73,74,0.4035452604293823,0.6000000238418579,0.0292112547904253,0.032351769506931305,0.046223219484090805,0.009961389005184174,0.8615370392799377,0.01440687756985426,0.006308421958237886,Civil society will reconnect individuals whose isolation leads them toward extremism.,-0.6000000238418579,22,6
74,75,0.36127644777297974,0.0,0.06320853531360626,0.06486666202545166,0.023285945877432823,0.03486289829015732,0.7284435629844666,0.03391760587692261,0.05141482502222061,Service to others will give new purpose to those now inclined to seek meaning in intense...,0.0,22,6
75,76,0.344757080078125,0.6000000238418579,0.008531727828085423,0.06157645583152771,0.005693158600479364,0.0041257115080952644,0.8687570095062256,0.003636741079390049,0.0476791150867939,Anybody who has read about Jeffrey Epstein in the past dozen years would come away with the same impression Mr. Epstein apparently had about himself.,-0.6000000238418579,23,4
76,77,0.8801631331443787,0.699999988079071,0.027318160980939865,0.18332011997699738,0.012182846665382385,0.00747957918792963,0.18171349167823792,0.5775253176689148,0.010460475459694862,"The guy will soon be back in jail.
",-0.699999988079071,23,4
77,78,0.6189219951629639,0.10000000149011612,0.012860160320997238,0.9098970293998718,0.003382220398634672,0.0037514586001634598,0.06387344747781754,0.004054979421198368,0.0021806664299219847,"In his luxurious Manhattan townhouse, he reportedly commissioned a mural of himself at the center of a prison yard.",-0.10000000149011612,23,4
78,79,0.43360280990600586,0.10000000149011612,0.013108712621033192,0.014854862354695797,0.0492977648973465,0.008922752924263477,0.8226024508476257,0.010729617439210415,0.08048379421234131,"According to the New York Times, he told a recent visitor, “That’s me, and I had this painted because there is always the possibility that could be me again.’’
...",0.10000000149011612,23,4
79,80,0.9662314653396606,0.6000000238418579,0.03314084932208061,0.084489606320858,0.077342189848423,0.002689854707568884,0.6470286250114441,0.13869798183441162,0.016610896214842796,"Financial statement audits of large British companies continue to miss regulatory standards, according to the U.K.’s Financial Reporting Council.",-0.6000000238418579,24,28
80,81,0.4403747618198395,0.0,0.011007566936314106,0.007736615836620331,0.9060781002044678,0.0039675538428127766,0.05536635220050812,0.004198451992124319,0.011645384132862091,"The finding comes as the country’s audit sector braces for a potential shake-up amid concerns around the quality of such assessments.
",0.0,24,28
81,82,0.37479618191719055,0.20000000298023224,0.05455734580755234,0.05342996492981911,0.01208347175270319,0.10106301307678223,0.7213870882987976,0.022707121446728706,0.03477200120687485,The British watchdog for audit and accounting said 75% of audits of large U.K. companies conducted in 2018 were good or required no more than limited improvements.,-0.20000000298023224,24,28
82,83,0.5933685898780823,0.0,0.007017862983047962,0.007875911891460419,0.0015202281065285206,0.0478927344083786,0.8231164216995239,0.009503601118922234,0.10307326912879944,"That is better than the 73% of audits that met the standard in 2017, but still significantly below the FRC’s target of 90% of audits to meet the quality standard.
",0.0,24,28
83,84,0.38130903244018555,0.4000000059604645,0.012563062831759453,0.006390129681676626,0.006852216552942991,0.02534220926463604,0.8071016669273376,0.03583913296461105,0.1059115082025528,"None of the seven firms reviewed in the report, including the Big Four—Deloitte LLP, Ernst & Young LLP, KPMG LLP and PricewaterhouseCoopers LLP-—met the FRC’s audit quality target.",-0.4000000059604645,24,28
84,85,0.19103200733661652,0.0,0.08085330575704575,0.017082875594496727,0.0649138018488884,0.016062386333942413,0.72104412317276,0.022213172167539597,0.07783036679029465,"The regulator examined 260 audits of 2017 financial statements of FTSE350 stock-index companies as part of its annual audit-inspections work.
",0.0,24,28
85,86,0.4395975172519684,0.10000000149011612,0.031499214470386505,0.010074077174067497,0.872077465057373,0.0055596972815692425,0.05769465118646622,0.014061078429222107,0.009033940732479095,"The results highlight ongoing concerns around the performance of the U.K.’s largest audit firms, which have been under increased scrutiny in recent months following a number of high-profile corporate collapses.
",-0.10000000149011612,24,28
86,87,0.0925455167889595,0.6000000238418579,0.01663719303905964,0.01933855377137661,0.008334783837199211,0.006589317694306374,0.9128997325897217,0.014977722428739071,0.02122277207672596,Regulators and lawmakers have made various suggestions to overhaul the industry.,0.6000000238418579,24,28
87,88,0.2170465588569641,0.0,0.037631794810295105,0.02412853203713894,0.002860751235857606,0.00465773418545723,0.9124434590339661,0.010943719185888767,0.0073340414091944695,These include a call to enforce an operational split between audit and nonaudit work to limit conflicts of interest.,0.0,24,28
88,89,0.1441710889339447,0.30000001192092896,0.02881011739373207,0.01276062335819006,0.012562908232212067,0.009426621720194817,0.9184806942939758,0.011520878411829472,0.00643811235204339,"Meanwhile, the FRC has stepped up its enforcement efforts.
",0.30000001192092896,24,28
89,90,0.2425021380186081,0.20000000298023224,0.39354318380355835,0.2346120923757553,0.011308955028653145,0.004333659075200558,0.262276828289032,0.08403091877698898,0.00989438034594059,"“The FRC found cases in all seven firms where auditors had failed to challenge management sufficiently on judgmental issues,” said Stephen Haddrill, the chief executive of the FRC.
",-0.20000000298023224,24,28
90,91,0.129896879196167,0.699999988079071,0.10046263039112091,0.2132904827594757,0.03102821297943592,0.0040276809595525265,0.5950313806533813,0.05053366720676422,0.00562603585422039,"Newsletter Sign-up
“At a time when the future of the audit sector is under the microscope, the latest audit quality results are not acceptable,” Mr. Haddrill said.
",-0.699999988079071,24,28
91,92,0.1453648805618286,0.30000001192092896,0.19076892733573914,0.039386600255966187,0.3851127326488495,0.015155332162976265,0.26273491978645325,0.09103309363126755,0.015808438882231712,"The Institute of Chartered Accountants in England and Wales, an accounting industry body, said the results underline the need for urgent action on audit reform.
",0.30000001192092896,24,28
92,93,0.08559399098157883,0.20000000298023224,0.009287717752158642,0.010661915875971317,0.06382810324430466,0.008334754966199398,0.8812954425811768,0.007197047118097544,0.01939505524933338,"“As a profession, chartered accountants acknowledge that we face a watershed moment,” said ICAEW Chief Operating Officer Vernon Soare.
",-0.20000000298023224,24,28
93,94,0.3016212582588196,0.30000001192092896,0.01833057776093483,0.016317317262291908,0.0017002914100885391,0.022783292457461357,0.9045487642288208,0.02768300473690033,0.00863673072308302,"The audit firms mentioned in the report have agreed to make specific changes to enhance the performance of their audit practices.
",0.30000001192092896,24,28
