,id,subjectivity,sentiment_magnitude,anger,disgust,fear,joy,neutral,sadness,surprise,sentence,sentiment_intensity,article_id,sentence_count
10,11,0.5502654314041138,0.800000011920929,0.010887768119573593,0.03188635781407356,0.015795977786183357,0.00928135309368372,0.740429699420929,0.17688262462615967,0.014836193062365055,"But he is struggling to generate excitement among the most engaged Democratic voters, including many moderates.",-0.800000011920929,0,24
11,12,0.41032305359840393,0.800000011920929,0.010885324329137802,0.008978397585451603,0.0046393293887376785,0.010960853658616543,0.9296866059303284,0.007206317037343979,0.027643125504255295,"Democrats who follow politics closely don’t seem energized by Biden’s candidacy.
",-0.800000011920929,0,24
12,13,0.6269739270210266,0.800000011920929,0.02048848569393158,0.06862721592187881,0.006820128299295902,0.0022866930812597275,0.6030420064926147,0.2881493866443634,0.010586027055978775,"Sanders, meanwhile, has failed to lock down many of his 2016 supporters.",-0.800000011920929,0,24
13,14,0.9259951114654541,0.20000000298023224,0.022110849618911743,0.21808728575706482,0.003623811760917306,0.005881400778889656,0.7142268419265747,0.027880534529685974,0.008189360611140728,"In 2016, they preferred him in a head-to-head matchup with Clinton, but they don’t necessarily like him best among this year’s larger field.
",-0.20000000298023224,0,24
14,15,0.5360478758811951,0.6000000238418579,0.0009994504507631063,0.0007681677816435695,0.00025167930289171636,0.9881486296653748,0.002775466302409768,0.0013820037711411715,0.0056746057234704494,"A few other details from the poll follow:
I was happy to see that climate change was the top policy priority of donors.",0.6000000238418579,0,24
15,16,0.4962558448314667,0.0,0.04413449019193649,0.009957748465240002,0.8311204314231873,0.005120158661156893,0.0682259202003479,0.032674603164196014,0.008766735903918743,"Thirty percent named it their No. 1 concern , with health care coming in second (28 percent), followed by inequality (20 percent), democratic reform (9 percent) and immigration (2 percent).",0.0,0,24
16,17,0.4407624900341034,0.0,0.006661496590822935,0.006671904120594263,0.005381654016673565,0.0022496951278299093,0.9348974823951721,0.0038936471100896597,0.04024408385157585,"A year or two ago, I imagine these answers would have been quite different, with health care well ahead of climate change.
",0.0,0,24
17,18,0.3693571090698242,0.10000000149011612,0.014924509450793266,0.03673405200242996,0.0029442186933010817,0.2192620486021042,0.6830736398696899,0.011793548241257668,0.03126799687743187,"Biden fared better among donors who gave larger amounts: Among people who gave at least $1,000 in 2016, 47 percent said they would consider him.",-0.10000000149011612,0,24
18,19,0.9713945984840393,0.10000000149011612,0.009779863990843296,0.03267902880907059,0.002750496147200465,0.005868438631296158,0.8549915552139282,0.021708430722355843,0.07222211360931396,"Among people who gave less than $200, only 23 percent said they would.
",-0.10000000149011612,0,24
19,20,0.8428410887718201,0.6000000238418579,0.01228886004537344,0.005585165228694677,0.004655797965824604,0.06405283510684967,0.40211185812950134,0.002355605596676469,0.508949875831604,"Warren’s popularity is impressively broad, Tom Vladeck, the managing director of Gradient Metrics, pointed out.",0.6000000238418579,0,24
20,21,0.6898765563964844,0.699999988079071,0.00707281893119216,0.014403734356164932,0.0034931611735373735,0.10706902295351028,0.8278968930244446,0.007470699027180672,0.03259372338652611,"She drew strong support from both 2016 Sanders donors and 2016 Clinton donors; big-dollar and small-dollar donors; older and younger donors; and women and men.
",0.699999988079071,0,24
21,22,0.13745060563087463,0.10000000149011612,0.007909029722213745,0.006323902402073145,0.0025820559822022915,0.0027611583936959505,0.9643963575363159,0.011207101866602898,0.004820411093533039,"If you are not a subscriber to this newsletter, you can subscribe here.",0.10000000149011612,0,24
22,23,0.8219304084777832,0.6000000238418579,0.00634511886164546,0.0019896673038601875,0.002566913841292262,0.017796268686652184,0.958407998085022,0.005740248132497072,0.007153842132538557,"You can also join me on Twitter (@DLeonhardt) and Facebook.
",0.6000000238418579,0,24
23,24,0.20520924031734467,0.0,0.02199447713792324,0.006211126688867807,0.005348957143723965,0.006748605519533157,0.9289547204971313,0.014940342865884304,0.015801697969436646,"Follow The New York Times Opinion section on Facebook, Twitter (@NYTopinion) and Instagram.",0.0,0,24
24,25,0.42708247900009155,0.20000000298023224,0.4200842082500458,0.5127193927764893,0.022454628720879555,0.001993866404518485,0.01865403726696968,0.02134963683784008,0.002744192723184824,"To the Editor:
Re “Immigration Crisis Is Corrupting the U.S.” (editorial, July 2):
I agree that our immigration process is corrupting the country, as it has for years.",-0.20000000298023224,1,5
25,26,0.7565057277679443,0.800000011920929,0.4431845247745514,0.47554197907447815,0.04468243196606636,0.0010473188012838364,0.027116084471344948,0.0038493045140057802,0.004578426945954561,"Given that, it is no surprise that federal employees of the Border Patrol who are tasked with administering a harsh, vindictive, overburdened program behave monstrously and post offensive things on social media; it’s called “burnout.”
",-0.800000011920929,1,5
26,27,0.862463116645813,0.10000000149011612,0.004764835815876722,0.012289050035178661,0.007908351719379425,0.005114046856760979,0.18608538806438446,0.76051265001297,0.023325661197304726,"The solution we have needed for a long time is a viable compromise that restores honor to our country, not a “reckoning from their superiors ” for the unfortunate agents.",-0.10000000149011612,1,5
27,28,0.7536183595657349,0.699999988079071,0.13823555409908295,0.4457955062389374,0.007365365978330374,0.0021105115301907063,0.353706419467926,0.04589832201600075,0.006888399366289377,"That we have made no progress toward a solution for decades is testament to the self-serving politicization of the issue evident in both of our major parties.
",-0.699999988079071,1,5
28,29,0.014954550191760063,0.30000001192092896,0.010019980370998383,0.005997211206704378,0.025716383010149002,0.010281817056238651,0.8393056392669678,0.024804987013339996,0.08387407660484314,"Philip Jameson
Albuquerque",0.30000001192092896,1,5
29,30,0.4657542407512665,0.5,0.00882637593895197,0.004639163613319397,0.9505243897438049,0.00313256005756557,0.022716542705893517,0.0034956701565533876,0.006665179971605539,"Last year , as part of an effort to carry out President Trump’s promise of “extreme vetting” of visitors to the United States, the Department of Homeland Security began collecting social media account information from millions of people seeking to cross the border.
",-0.5,2,6
30,31,0.7054523229598999,0.20000000298023224,0.006415446754544973,0.010028822347521782,0.0064817629754543304,0.002422003773972392,0.9469434022903442,0.0023019788786768913,0.02540651708841324,"After all, a radical online could be a radical offline.
",-0.20000000298023224,2,6
31,32,0.977931797504425,0.800000011920929,0.016184356063604355,0.3010272681713104,0.5487201809883118,0.0015112919500097632,0.06952482461929321,0.017830001190304756,0.04520205408334732,"That’s why the stream of posts ricocheting around a 9,500-member Facebook group, comprising current and former Border Patrol agent s as well as some people with no apparent connection to the Border Patrol, is so troubling.",-0.800000011920929,2,6
32,33,0.8436959385871887,1.0,0.011989334598183632,0.9486208558082581,0.005194846075028181,0.0009720521629787982,0.016476187855005264,0.015864364802837372,0.0008822467061690986,"Members of the group, as documented by ProPublica this week, “joked about the deaths of migrants, discussed throwing burritos at Latino members of Congress visiting a detention facility in Texas on Monday and posted a vulgar illustration depicting Rep. Alexandria Ocasio-Cortez engaged in oral sex with a detained migrant, according to screenshots of their postings.”
Of a 16-year-old migrant from Guatemala who died while in Border Patrol custody in May, a member of the group wrote, “If he dies, he dies.”
",-0.5,2,6
33,34,0.13319659233093262,0.20000000298023224,0.033951546996831894,0.012278271839022636,0.10235312581062317,0.024022353813052177,0.727928102016449,0.07875678688287735,0.020709848031401634,Customs and Border Protection said on Monday that it had informed the Department of Homeland Security’s inspector general about the posts and had started its own investigation.,-0.20000000298023224,2,6
34,35,0.852082371711731,0.800000011920929,0.5392455458641052,0.4196261465549469,0.008973229676485062,0.0008425518171861768,0.016707101836800575,0.013197330757975578,0.0014080333057790995,The National Border Patrol union decried the posts as “inappropriate and unprofessional.”,-0.800000011920929,2,6
35,36,0.8122169375419617,0.4000000059604645,0.007581573911011219,0.006764620542526245,0.012689756229519844,0.008239827118813992,0.9425623416900635,0.003560703946277499,0.018601085990667343,But it’s only a first step.,-0.4000000059604645,3,19
36,37,0.6181463599205017,0.6000000238418579,0.008770273067057133,0.015340379439294338,0.012755938805639744,0.0028768053743988276,0.8379271030426025,0.11771705001592636,0.004612461663782597,That’s because Mr. Trump and Mr. Kim can’t get there alone.,-0.6000000238418579,3,19
37,38,0.7871189117431641,0.4000000059604645,0.008183050900697708,0.007400641683489084,0.0016127463895827532,0.4332037568092346,0.5371645092964172,0.004202451091259718,0.008232912980020046,"While the two leaders seem to enjoy spectacles like their historic summit in Singapore a year ago and this weekend’s meeting in the DMZ, real progress toward a deal will require them to empower representatives to work out the details — not during one meeting but in days, weeks or perhaps months of direct talks — and then present them to the two leaders for approval.",0.4000000059604645,3,19
38,39,0.5757879614830017,0.699999988079071,0.013632367365062237,0.09798110276460648,0.010515190660953522,0.0014105625450611115,0.8493640422821045,0.014353283680975437,0.01274340134114027,"That’s nothing new in dealing with the North Koreans, but it has been missing amid Mr. Trump’s focus on summitry.
",-0.699999988079071,3,19
39,40,0.28274717926979065,0.0,0.007436296436935663,0.05588605999946594,0.011992237530648708,0.03729952871799469,0.7806475758552551,0.10249315947294235,0.004245113115757704,"The Hanoi summit ended with Mr. Trump walking away from the negotiating table, but it may nonetheless have provided future negotiators with some foundations.",0.0,3,19
40,41,0.6872549057006836,0.4000000059604645,0.011652914807200432,0.009614196605980396,0.0020895865745842457,0.016103582456707954,0.9514910578727722,0.00507646519690752,0.003972081001847982,"It pinpointed key differences on denuclearization and sanctions relief, providing a clear focus for renewed talks.",0.4000000059604645,3,19
41,42,0.4060911536216736,0.30000001192092896,0.009886067360639572,0.008670782670378685,0.032387204468250275,0.00822318997234106,0.9308654069900513,0.004893809091299772,0.005073533859103918,"When talks resume, bridging this gap will be the negotiators No. 1 priority.
",0.30000001192092896,3,19
42,43,0.9545692801475525,0.699999988079071,0.01589822955429554,0.027269558981060982,0.4009278118610382,0.010919559746980667,0.41565170884132385,0.1227194219827652,0.006613557226955891,"Of course, there are serious pitfalls ahead.
",-0.699999988079071,3,19
43,44,0.5880329608917236,0.800000011920929,0.22506539523601532,0.30963295698165894,0.02248639427125454,0.002225605770945549,0.36055248975753784,0.06067541614174843,0.019361689686775208,"A dysfunctional decision-making process in the White House and Mr. Trump’s limited attention span have allowed opponents of diplomacy — like John Bolton, the national security adviser — to upend the president’s policy.",-0.800000011920929,3,19
44,45,0.9038655161857605,0.699999988079071,0.21900157630443573,0.6321688294410706,0.06448645144701004,0.0024399582762271166,0.04291684553027153,0.03646156191825867,0.0025248979218304157,"A prime suspect in sabotaging the Hanoi summit by convincing the president to table proposals that were blatantly nonnegotiable, Mr. Bolton was conspicuously absent on Sunday.",-0.699999988079071,3,19
45,46,0.9223716855049133,0.20000000298023224,0.005469476338475943,0.009860091842710972,0.0022901545744389296,0.0070198457688093185,0.9619519710540771,0.004727355670183897,0.008681080304086208,"He had been sent on an official visit to Mongolia instead, maybe a sign that Mr. Trump is wise to his antics.
",-0.20000000298023224,3,19
46,47,0.7390651106834412,0.800000011920929,0.017331577837467194,0.021058082580566406,0.0025030686520040035,0.003927191253751516,0.9362080097198486,0.010391022078692913,0.008581021800637245,The North Koreans also need to get their act together.,-0.800000011920929,3,19
47,48,0.40587711334228516,0.6000000238418579,0.008745206519961357,0.007989474572241306,0.8873259425163269,0.0027079579886049032,0.08393649011850357,0.004560632631182671,0.004734361544251442,"Until now, they have hesitated to talk to the United States outside of high-level summits, perhaps because they thought Mr. Kim could best Mr. Trump in a one-on-one negotiating match.",-0.6000000238418579,3,19
48,49,0.4546992778778076,0.699999988079071,0.10724514722824097,0.04158191755414009,0.011038549244403839,0.0023293790873140097,0.8117320537567139,0.017270538955926895,0.008802449330687523,"But they may be having second thoughts given the failure in Hanoi, which provoked pushback from North Korean skeptics of Mr. Kim’s initiative.",-0.699999988079071,3,19
49,50,0.29717254638671875,0.6000000238418579,0.005454318597912788,0.006269723642617464,0.011308536864817142,0.10283847153186798,0.8643798828125,0.005269782617688179,0.0044792103581130505,"Sunday’s agreement may signal that Mr. Kim has dealt with those skeptics, at least for the moment, and is now ready to move forward with negotiations.
",0.6000000238418579,3,19
50,51,0.4529060125350952,0.30000001192092896,0.019519247114658356,0.02058735489845276,0.06475283950567245,0.03054310381412506,0.7995880842208862,0.053616493940353394,0.011392932385206223,Reaching a deal will require difficult compromises by both sides.,-0.30000001192092896,3,19
51,52,0.5275964736938477,0.10000000149011612,0.01698175258934498,0.02491762302815914,0.006761122494935989,0.026821568608283997,0.8940770030021667,0.026951773092150688,0.003489095950499177,The Trump administration will have to accept a deal that falls short of North Korea giving up all of its weapons right away but that lays out a path to final denuclearization in phases.,-0.10000000149011612,3,19
52,53,0.5594689249992371,0.699999988079071,0.028424043208360672,0.035872772336006165,0.008282874710857868,0.005216202232986689,0.8740920424461365,0.0455734021961689,0.002538731088861823,The North Koreans will have to accept that they cannot get the comprehensive relief from international sanctions that they want right away.,-0.699999988079071,3,19
53,54,0.5547989010810852,0.30000001192092896,0.009859580546617508,0.011079881340265274,0.007425266318023205,0.015571769326925278,0.9424579739570618,0.0066534182988107204,0.006952115334570408,"Finding compromises, however, will only be possible through face-to-face talks between negotiators, not through tweets, press statements or speeches.",-0.30000001192092896,3,19
54,55,0.9668245911598206,0.5,0.015464807860553265,0.26550573110580444,0.5675463080406189,0.011476817540824413,0.022454116493463516,0.11066121608018875,0.0068909963592886925,"Last week, the world learned the chilling news that Marshae Jones, a 28-year-old woman who was five months pregnant when shot in the stomach, has been charged with manslaughter.",-0.5,4,16
55,56,0.36487987637519836,0.699999988079071,0.6124703288078308,0.12009010463953018,0.025471210479736328,0.0022596227936446667,0.15099216997623444,0.08108370751142502,0.00763274310156703,"When a grand jury failed to indict Ebony Jemison, the woman who fired the gun, the police in Pleasant Grove, Ala., sought someone else — and landed on Ms. Jones, whom they now blame for the altercation that lead to the termination of her pregnancy.",-0.699999988079071,4,16
56,57,0.4339292645454407,0.4000000059604645,0.013973938301205635,0.04125252366065979,0.01625843532383442,0.006740684621036053,0.833068311214447,0.07941589504480362,0.009290206246078014,"To the police, if Ms. Jones had not picked a fight, her fetus would have survived.
",-0.4000000059604645,4,16
57,58,0.9178061485290527,0.20000000298023224,0.019811097532510757,0.028417596593499184,0.001488718087784946,0.014937326312065125,0.8854602575302124,0.003966493997722864,0.0459185466170311,"In Alabama, somehow all of this makes sense.",0.20000000298023224,4,16
58,59,0.98996502161026,0.800000011920929,0.0027122905012220144,0.003542437683790922,0.0073733143508434296,0.004321978893131018,0.041831985116004944,0.2553360164165497,0.6848819851875305,"Sadly, I am not surprised.",-0.800000011920929,4,16
59,60,0.49682098627090454,0.30000001192092896,0.14952102303504944,0.2425500601530075,0.16852368414402008,0.004001175053417683,0.4067511558532715,0.022023944184184074,0.006628941744565964,"In recent years, Alabama has led the nation in charging pregnant women under its chemical endangerment statute, which now extends to fetuses.",-0.30000001192092896,4,16
60,61,0.19599048793315887,0.30000001192092896,0.10588997602462769,0.15599274635314941,0.03288181126117706,0.050531793385744095,0.5992773771286011,0.035698290914297104,0.019727984443306923,"When a case brought in 2011 under that statute, Ankrom v. Alabama, was appealed to the Alabama Supreme Court, the justices concluded that they saw no difference between a child and a fetus — and no difference between a viable fetus and a nonviable fetus.",-0.30000001192092896,4,16
61,62,0.31797516345977783,0.30000001192092896,0.023665260523557663,0.09126558899879456,0.0073374370113015175,0.13184867799282074,0.4590841233730316,0.2246791571378708,0.06211968883872032,"(In that case, which involved two defendants, one woman who had struggled with drug addiction gave birth to a stillborn son.",-0.30000001192092896,4,16
62,63,0.4182179272174835,0.30000001192092896,0.1934387981891632,0.025541191920638084,0.03796818107366562,0.002092009177431464,0.029110459610819817,0.7088044881820679,0.0030449023470282555,"She was arrested, and she took a plea deal of 10 years rather than face the possibility of life imprisonment.)
",-0.30000001192092896,4,16
63,64,0.6827050447463989,0.800000011920929,0.474675714969635,0.3088081181049347,0.009846903383731842,0.00099895428866148,0.18821586668491364,0.007455877028405666,0.009998645633459091,Let us be clear: Anyone who thinks it is the recently passed Alabama abortion law alone that sets the state apart on reproductive health is wrong.,-0.800000011920929,4,16
64,65,0.6658937335014343,0.30000001192092896,0.35799017548561096,0.1648813784122467,0.12523341178894043,0.0035772225819528103,0.33056923747062683,0.009742127731442451,0.008006459102034569,Alabama police and prosecutors strategically wield power and influence with hospitals and medical clinicians to ferret out women who “endanger” their pregnancies.,-0.30000001192092896,4,16
65,66,0.185691699385643,0.6000000238418579,0.24386440217494965,0.06309302896261215,0.05840897932648659,0.0039698099717497826,0.5274870991706848,0.09653036296367645,0.006646386813372374,"By one count, there have been 479 arrested in Alabama for endangering their pregnancies and charged under the state’s chemical endangerment statute.
",-0.6000000238418579,4,16
66,67,0.9700868725776672,0.10000000149011612,0.0219582412391901,0.04161380976438522,0.00839968677610159,0.0015369708416983485,0.9051195383071899,0.016965435817837715,0.00440621143206954,"But make no mistake, fetal protection prosecutions are not confined to Alabama.
",-0.10000000149011612,4,16
67,68,0.013313516974449158,0.0,0.003407635260373354,0.03708011284470558,0.12388204038143158,0.01064967829734087,0.0223708413541317,0.7851992845535278,0.017410464584827423,"In 2006, at 16, Rennie Gibbs experienced a stillbirth.",0.0,4,16
68,69,0.30361905694007874,0.800000011920929,0.7944206595420837,0.11866362392902374,0.059625353664159775,0.0012557398295029998,0.01563369855284691,0.00889505259692669,0.0015058382414281368,"Mississippi prosecutors charged her with depraved-heart murder, claiming that her use of drugs during pregnancy showed reckless disregard for human life and was the cause of the stillbirth.",-0.800000011920929,4,16
69,70,0.23128736019134521,0.4000000059604645,0.1277051717042923,0.11839175969362259,0.029870212078094482,0.027723457664251328,0.4246605634689331,0.2602579891681671,0.011390871368348598,"In 2014, a judge dismissed the charge, but had Ms. Gibbs been convicted, she could have received a life sentence.",-0.4000000059604645,4,16
70,71,0.7217728495597839,0.30000001192092896,0.014417369849979877,0.0086209736764431,0.002901630476117134,0.007226556073874235,0.9547128081321716,0.0024291498120874166,0.009691390208899975,"The Iranians had good reason to acquire nuclear weapons long before the present crisis, and there is substantial evidence they were doing just that in the early 2000s.",0.30000001192092896,5,21
71,72,0.9132965803146362,0.20000000298023224,0.09903652966022491,0.049848735332489014,0.05998829007148743,0.06632516533136368,0.6923043727874756,0.01926509290933609,0.013231843709945679,The case for going nuclear is much more compelling today.,0.20000000298023224,5,21
72,73,0.6347734928131104,0.6000000238418579,0.03916400298476219,0.026773085817694664,0.2148415744304657,0.006956382654607296,0.6826272010803223,0.02494284324347973,0.004694921895861626,"After all, Iran now faces an existential threat from the United States, and a nuclear arsenal will go a long way toward eliminating it.
",-0.6000000238418579,5,21
73,74,0.8536772131919861,0.5,0.025577552616596222,0.01833224669098854,0.5637397766113281,0.013414023444056511,0.36287856101989746,0.008340412750840187,0.007717454340308905,"Nuclear weapons are considered the ultimate deterrent for good reason: Adversaries are unlikely to threaten the existence of a nuclear-armed state, especially one with a deterrent that can survive a first-strike attack, because that is the one circumstance in which a state is likely to use its nuclear weapons.",-0.5,5,21
74,75,0.5377318859100342,0.6000000238418579,0.18175221979618073,0.03974943235516548,0.37741827964782715,0.0060035609640181065,0.36845049262046814,0.00750733632594347,0.01911870390176773,"It is hard to imagine, for example, Israel or the United States attacking Iran — even with conventional weapons — if Iran had the bomb, simply because there is some chance that escalation might lead to nuclear use.",-0.6000000238418579,5,21
75,76,0.7234169244766235,0.699999988079071,0.009444127790629864,0.003203743137419224,0.9740405678749084,0.0013072056462988257,0.008078491315245628,0.0023990191984921694,0.0015268432907760143,"Moreover, if its survival was at stake, Iran could credibly threaten to use a few nuclear weapons to completely shut down the flow of oil in the Persian Gulf.
",-0.699999988079071,5,21
76,77,0.9732863306999207,0.20000000298023224,0.01394420675933361,0.02111031487584114,0.44259756803512573,0.006004340015351772,0.4799998998641968,0.020941337570548058,0.015402425080537796,"It might seem hard to imagine Iran using nuclear weapons first in a crisis, but history tells us that desperate states are sometimes willing to pursue exceedingly risky strategies — the Japanese decision to attack a far more powerful United States in 1941 and the Egyptian decision to strike mighty Israel in 1973 are the classic cases.",0.20000000298023224,5,21
77,78,0.7583414912223816,0.6000000238418579,0.034962017089128494,0.009106454439461231,0.857936441898346,0.002764150034636259,0.08163732290267944,0.009151386097073555,0.004442260134965181,The Trump administration would surely be aware of the dangers of provoking a nuclear-armed Iran.,-0.6000000238418579,5,21
78,79,0.8051131963729858,0.0,0.09039513766765594,0.19738364219665527,0.30818504095077515,0.02031780406832695,0.35146427154541016,0.019189022481441498,0.013065173290669918,"In short, nuclear weapons would profoundly alter Iran’s strategic situation for the better.
",0.0,5,21
79,80,0.8772829174995422,0.20000000298023224,0.036099568009376526,0.03931339457631111,0.010201780125498772,0.00486671831458807,0.8869430422782898,0.014077321626245975,0.008498132228851318,"Of course, the last thing Washington, Tel Aviv and Riyadh want is for Iran to acquire the bomb.",-0.20000000298023224,5,21
80,81,0.3840647041797638,0.6000000238418579,0.02088938280940056,0.04565189778804779,0.04883643239736557,0.0021305757109075785,0.8224523663520813,0.05131698027253151,0.008722257800400257,But it is hard to see how to avoid that outcome.,-0.6000000238418579,5,21
81,82,0.658902108669281,0.30000001192092896,0.05215343460440636,0.03129315376281738,0.20085778832435608,0.006130029447376728,0.6927260756492615,0.012306381948292255,0.004533120896667242,The United States is certainly not going to invade and occupy Iran — forever — to ensure that it does not go nuclear.,-0.30000001192092896,5,21
82,83,0.8072339296340942,0.10000000149011612,0.07033941894769669,0.04466838762164116,0.0926799476146698,0.004812092985957861,0.7731735706329346,0.010483747348189354,0.0038428115658462048,"Hard-liners will instead advocate bombing Iran’s nuclear facilities, but the Iranians will go to great lengths to make them invulnerable to aerial attacks.",0.10000000149011612,5,21
83,84,0.3907161056995392,0.10000000149011612,0.011060351505875587,0.007377478294074535,0.010175921954214573,0.003407731419429183,0.954617977142334,0.008070901036262512,0.005289602559059858,Air power can delay a determined Iranian effort to get the bomb by a few years at most.,-0.10000000149011612,5,21
84,85,0.7816260457038879,0.699999988079071,0.05106779560446739,0.09108923375606537,0.07725080847740173,0.00352398119866848,0.6775639057159424,0.01668739505112171,0.08281690627336502,"It is also hard to imagine the United States bombing Iran year after year to prevent it from acquiring the bomb.
",-0.699999988079071,5,21
85,86,0.5752967000007629,0.800000011920929,0.06713931262493134,0.1405353546142578,0.018998458981513977,0.0014489726163446903,0.7245323657989502,0.04397273436188698,0.003372803796082735,"Furthermore, Mr. Trump’s policy has backed the United States into a corner, leaving no clear diplomatic offramp in sight.",-0.800000011920929,5,21
86,87,0.9186294078826904,0.800000011920929,0.04591729864478111,0.053851887583732605,0.42315614223480225,0.004527567885816097,0.42750251293182373,0.040240660309791565,0.004803908988833427,"For obvious reasons, Iranian leaders do not trust Mr. Trump, and they surely recognize he might eventually walk away from any deal they strike with him.",-0.800000011920929,5,21
87,88,0.7135804891586304,0.5,0.21669040620326996,0.40737107396125793,0.13718973100185394,0.002703059231862426,0.08531970530748367,0.14821051061153412,0.002515458734706044,"If Mr. Trump tries to lower tensions by easing the sanctions, which Tehran insists he must do before it will even agree to talk, he will be savaged at home by the Iran hawks, who are an important part of his political base.",-0.5,5,21
88,89,0.42970791459083557,0.20000000298023224,0.1693742722272873,0.13446925580501556,0.12935009598731995,0.01138850674033165,0.4108628034591675,0.13739719986915588,0.007157801650464535,"Israel, Saudi Arabia and the Gulf States will be equally critical.
",-0.20000000298023224,5,21
89,90,0.346928209066391,0.20000000298023224,0.01376648060977459,0.010184433311223984,0.00416180957108736,0.005510392598807812,0.9573925137519836,0.005246457643806934,0.0037380317226052284,"One might argue that Iran can wait out the Trump presidency, hoping that a Democrat wins the November 2020 election.",-0.20000000298023224,5,21
90,91,0.7663676738739014,0.10000000149011612,0.006144642364233732,0.00738171162083745,0.0008442242979072034,0.005820269696414471,0.9708089828491211,0.002720616525039077,0.006279578432440758,"After all, virtually all the Democratic candidates are committed to returning the United States to the nuclear deal.",0.10000000149011612,5,21
91,92,0.9879513382911682,0.6000000238418579,0.025451714172959328,0.08166002482175827,0.006656592711806297,0.002990069566294551,0.8436715006828308,0.0206484105437994,0.018921665847301483,"Round 1 of the Democratic presidential primary debates is history, leaving the public with much to chew over.",-0.6000000238418579,6,12
92,93,0.6245548129081726,0.6000000238418579,0.004406589083373547,0.009216267615556717,0.002914471086114645,0.007364567834883928,0.7592943906784058,0.04212230071425438,0.17468135058879852,So many candidates.,0.6000000238418579,6,12
93,94,0.30288538336753845,0.4000000059604645,0.008394500240683556,0.007536246441304684,0.0032934697810560465,0.03142709657549858,0.7917670011520386,0.026538627222180367,0.13104310631752014,So many promises.,-0.4000000059604645,6,12
94,95,0.6637887954711914,0.4000000059604645,0.013328755274415016,0.01709725148975849,0.01203840970993042,0.0027843511197715998,0.8757144808769226,0.024667253717780113,0.054369501769542694,"So many governing visions for where to take the nation.
",0.4000000059604645,6,12
95,96,0.8218073844909668,0.20000000298023224,0.14792922139167786,0.3055967092514038,0.01945194974541664,0.0038893602322787046,0.4287468492984772,0.06634193658828735,0.028043856844305992,Here’s the stark reality:,0.20000000298023224,6,12
96,97,0.8469519019126892,0.0,0.03607605770230293,0.0426948182284832,0.011133857071399689,0.0033048579934984446,0.8888821005821228,0.014513771049678326,0.003394555067643523,"Regardless of who captures the Democratic nomination, and possibly the White House, next year, his or her grand plans will be for naught unless there is a shift in the United States Senate.
",0.0,6,12
